['diagnoses', 'treats', 'affects', 'diagnoses']
['stimulates', 'compared_with', 'compared_with', 'complicates']
['stimulates', 'treats', 'inhibits', 'coexists_with']
['associated_with', 'isa', 'prevents', 'disrupts']
['associated_with', 'prevents', 'produces', 'prevents']
['associated_with', 'causes', 'part_of', 'produces']
['associated_with', 'occurs_in', 'isa', 'interacts_with']
['associated_with', 'diagnoses', 'isa', 'occurs_in']
['associated_with', 'part_of', 'produces', 'prevents']
['associated_with', 'disrupts', 'coexists_with', 'occurs_in']
['associated_with', 'location_of', 'complicates', 'interacts_with']
['associated_with', 'affects', 'complicates', 'isa']
['associated_with', 'produces', 'location_of', 'interacts_with']
['associated_with', 'same_as', 'interacts_with', 'isa']
['associated_with', 'occurs_in', 'complicates', 'same_as']
['associated_with', 'location_of', 'associated_with', 'complicates']
['associated_with', 'occurs_in', 'stimulates', 'prevents']
['associated_with', 'part_of', 'same_as', 'compared_with']
['associated_with', 'prevents', 'affects', 'interacts_with']
['associated_with', 'affects', 'complicates', 'occurs_in']
['associated_with', 'treats', 'complicates', 'compared_with']
['associated_with', 'disrupts', 'prevents', 'prevents']
['associated_with', 'interacts_with', 'interacts_with', 'isa']
['associated_with', 'interacts_with', 'causes', 'disrupts']
['associated_with', 'causes', 'interacts_with', 'part_of']
['associated_with', 'causes', 'occurs_in', 'stimulates']
['associated_with', 'inhibits', 'treats', 'causes']
['associated_with', 'disrupts', 'occurs_in', 'prevents']
['associated_with', 'interacts_with', 'inhibits', 'complicates']
['associated_with', 'location_of', 'part_of', 'isa']
['associated_with', 'coexists_with', 'interacts_with', 'diagnoses']
['associated_with', 'part_of', 'isa', 'treats']
['associated_with', 'same_as', 'disrupts', 'stimulates']
['associated_with', 'prevents', 'affects', 'part_of']
['associated_with', 'associated_with', 'augments', 'location_of']
['associated_with', 'associated_with', 'isa', 'interacts_with']
['associated_with', 'compared_with', 'compared_with', 'prevents']
['associated_with', 'treats', 'causes', 'stimulates']
['associated_with', 'augments', 'treats', 'compared_with']
['associated_with', 'location_of', 'coexists_with', 'coexists_with']
['associated_with', 'coexists_with', 'treats', 'causes']
['associated_with', 'causes', 'prevents', 'inhibits']
['associated_with', 'complicates', 'occurs_in', 'produces']
['associated_with', 'affects', 'coexists_with', 'inhibits']
['associated_with', 'inhibits', 'diagnoses', 'part_of']
['associated_with', 'associated_with', 'produces', 'inhibits']
['associated_with', 'prevents', 'occurs_in', 'occurs_in']
['associated_with', 'location_of']
['associated_with', 'location_of', 'associated_with', 'inhibits']
['associated_with', 'compared_with', 'produces', 'stimulates']
['associated_with', 'part_of', 'complicates', 'affects']
['associated_with', 'prevents', 'same_as', 'complicates']
['associated_with', 'affects']
['associated_with', 'complicates', 'part_of', 'inhibits']
['associated_with', 'prevents', 'diagnoses', 'isa']
['associated_with', 'produces', 'affects', 'occurs_in']
['associated_with', 'produces', 'treats', 'augments']
['associated_with', 'causes', 'complicates', 'disrupts']
['associated_with', 'part_of', 'location_of', 'same_as']
['associated_with', 'prevents', 'affects', 'inhibits']
['associated_with', 'prevents', 'prevents', 'part_of']
['associated_with', 'augments', 'interacts_with', 'occurs_in']
['associated_with', 'part_of', 'inhibits', 'isa']
['associated_with', 'coexists_with', 'interacts_with', 'interacts_with']
['associated_with', 'compared_with', 'produces', 'complicates']
['associated_with']
['associated_with', 'part_of', 'complicates', 'produces']
['associated_with', 'diagnoses', 'inhibits', 'same_as']
['associated_with', 'isa', 'diagnoses', 'associated_with']
['associated_with', 'produces', 'disrupts', 'location_of']
['associated_with', 'interacts_with', 'interacts_with', 'produces']
['associated_with', 'causes']
['associated_with', 'causes', 'affects', 'occurs_in']
['associated_with', 'produces', 'diagnoses']
['associated_with', 'occurs_in', 'treats', 'occurs_in']
['associated_with', 'prevents', 'coexists_with', 'treats']
['associated_with', 'occurs_in', 'occurs_in', 'part_of']
['associated_with', 'diagnoses', 'associated_with', 'isa']
['associated_with', 'affects', 'interacts_with', 'same_as']
['associated_with', 'produces', 'causes', 'isa']
['associated_with', 'location_of', 'coexists_with', 'augments']
['associated_with', 'inhibits', 'causes', 'produces']
['associated_with', 'stimulates', 'part_of', 'occurs_in']
['associated_with', 'complicates', 'interacts_with', 'isa']
['associated_with', 'diagnoses', 'complicates', 'coexists_with']
['associated_with', 'compared_with', 'disrupts', 'interacts_with']
['associated_with', 'interacts_with', 'treats', 'associated_with']
['associated_with', 'diagnoses', 'part_of', 'diagnoses']
['associated_with', 'causes', 'same_as', 'same_as']
['associated_with', 'treats', 'causes', 'produces']
['associated_with', 'location_of', 'isa', 'augments']
['associated_with', 'disrupts', 'produces', 'stimulates']
['associated_with', 'same_as', 'location_of']
['associated_with', 'treats', 'diagnoses', 'produces']
['treats', 'occurs_in', 'location_of', 'isa']
['treats', 'treats', 'same_as', 'part_of']
['treats', 'complicates', 'affects', 'part_of']
['treats']
['treats', 'inhibits', 'affects', 'complicates']
['treats', 'inhibits', 'isa', 'causes']
['treats', 'diagnoses', 'produces', 'part_of']
['treats', 'produces', 'associated_with', 'part_of']
['treats', 'augments', 'coexists_with', 'occurs_in']
['treats', 'stimulates', 'diagnoses', 'occurs_in']
['treats', 'affects', 'coexists_with', 'part_of']
['treats', 'stimulates', 'interacts_with', 'affects']
['treats', 'prevents', 'same_as', 'same_as']
['treats', 'treats', 'augments', 'diagnoses']
['treats', 'causes', 'produces', 'same_as']
['treats', 'compared_with', 'augments', 'affects']
['treats', 'produces', 'associated_with', 'treats']
['treats', 'part_of', 'interacts_with', 'inhibits']
['treats', 'location_of', 'interacts_with', 'disrupts']
['treats', 'location_of', 'prevents', 'occurs_in']
['treats', 'coexists_with', 'stimulates', 'diagnoses']
['treats', 'complicates', 'interacts_with', 'diagnoses']
['treats', 'diagnoses', 'associated_with', 'interacts_with']
['treats', 'disrupts', 'interacts_with', 'inhibits']
['treats', 'stimulates', 'causes', 'stimulates']
['treats', 'prevents', 'treats', 'location_of']
['treats', 'same_as', 'part_of', 'produces']
['treats', 'isa', 'diagnoses', 'inhibits']
['treats', 'produces', 'augments', 'same_as']
['treats', 'occurs_in', 'part_of', 'same_as']
['treats', 'diagnoses', 'augments', 'interacts_with']
['treats', 'disrupts', 'interacts_with', 'augments']
['treats', 'complicates', 'stimulates', 'isa']
['treats', 'occurs_in', 'same_as', 'interacts_with']
['treats', 'part_of', 'prevents', 'produces']
['treats', 'same_as', 'augments', 'augments']
['treats', 'isa', 'part_of', 'treats']
['treats', 'inhibits', 'coexists_with', 'occurs_in']
['treats', 'disrupts', 'coexists_with']
['treats', 'affects', 'occurs_in', 'stimulates']
['treats', 'causes', 'disrupts', 'isa']
['treats', 'affects', 'complicates', 'produces']
['treats', 'complicates', 'isa', 'inhibits']
['treats', 'augments', 'complicates', 'same_as']
['treats', 'associated_with', 'part_of', 'coexists_with']
['treats', 'compared_with', 'location_of', 'treats']
['treats', 'disrupts', 'occurs_in', 'diagnoses']
['treats', 'location_of', 'location_of', 'disrupts']
['treats', 'complicates', 'compared_with', 'prevents']
['treats', 'stimulates', 'compared_with', 'inhibits']
['treats', 'prevents', 'isa']
['treats', 'produces', 'diagnoses', 'prevents']
['treats', 'same_as', 'stimulates', 'prevents']
['treats', 'diagnoses', 'isa', 'produces']
['treats', 'complicates', 'compared_with', 'produces']
['treats', 'isa', 'treats', 'produces']
['treats', 'isa', 'affects', 'associated_with']
['treats', 'diagnoses', 'interacts_with', 'diagnoses']
['treats', 'augments', 'inhibits', 'isa']
['treats', 'occurs_in', 'prevents', 'compared_with']
['treats', 'prevents', 'occurs_in', 'causes']
['treats', 'occurs_in', 'inhibits', 'produces']
['treats', 'causes', 'stimulates', 'treats']
['treats', 'treats', 'occurs_in', 'produces']
['treats', 'inhibits', 'associated_with', 'location_of']
['treats', 'augments', 'disrupts', 'isa']
['treats', 'disrupts', 'diagnoses', 'treats']
['treats', 'disrupts', 'occurs_in', 'affects']
['treats', 'coexists_with', 'causes', 'coexists_with']
['treats', 'produces', 'causes', 'complicates']
['treats', 'same_as', 'coexists_with', 'augments']
['treats', 'produces', 'augments', 'inhibits']
['treats', 'part_of', 'stimulates', 'same_as']
['treats', 'isa', 'coexists_with', 'occurs_in']
['treats', 'interacts_with', 'interacts_with', 'compared_with']
['treats', 'causes', 'location_of', 'augments']
['treats', 'associated_with', 'affects', 'compared_with']
['treats', 'associated_with', 'interacts_with', 'same_as']
['treats', 'isa', 'part_of', 'associated_with']
['treats', 'occurs_in', 'augments', 'coexists_with']
['treats', 'compared_with', 'compared_with', 'occurs_in']
['treats', 'complicates', 'coexists_with', 'same_as']
['treats', 'disrupts', 'produces', 'compared_with']
['treats', 'compared_with', 'coexists_with', 'location_of']
['treats', 'associated_with', 'treats', 'disrupts']
['treats', 'disrupts', 'augments', 'produces']
['treats', 'prevents', 'produces', 'occurs_in']
['treats', 'complicates', 'stimulates', 'inhibits']
['treats', 'occurs_in', 'complicates', 'coexists_with']
['treats', 'produces', 'affects', 'associated_with']
['treats', 'stimulates', 'coexists_with', 'interacts_with']
['treats', 'coexists_with']
['treats', 'complicates', 'occurs_in', 'isa']
['affects', 'part_of', 'produces', 'inhibits']
['affects', 'diagnoses', 'interacts_with', 'part_of']
['affects', 'produces']
['affects', 'stimulates', 'interacts_with', 'isa']
['affects', 'isa', 'associated_with', 'isa']
['affects', 'produces', 'part_of', 'prevents']
['affects', 'prevents', 'diagnoses', 'part_of']
['affects', 'produces', 'isa', 'prevents']
['affects', 'same_as', 'location_of', 'stimulates']
['affects', 'affects', 'inhibits', 'isa']
['affects', 'location_of', 'augments', 'coexists_with']
['affects', 'inhibits', 'causes', 'complicates']
['affects', 'causes', 'causes', 'compared_with']
['affects', 'affects', 'disrupts', 'interacts_with']
['affects', 'part_of', 'disrupts', 'associated_with']
['affects', 'interacts_with', 'diagnoses', 'stimulates']
['affects', 'location_of', 'diagnoses', 'isa']
['affects', 'diagnoses', 'augments', 'complicates']
['affects', 'coexists_with', 'stimulates']
['affects', 'treats', 'isa']
['affects', 'stimulates', 'produces']
['affects', 'coexists_with', 'treats', 'part_of']
['affects', 'stimulates', 'location_of', 'augments']
['affects', 'occurs_in', 'occurs_in', 'prevents']
['affects', 'causes']
['affects', 'occurs_in', 'produces', 'diagnoses']
['affects', 'interacts_with', 'inhibits', 'prevents']
['affects', 'prevents', 'complicates']
['affects', 'part_of', 'location_of', 'stimulates']
['affects']
['affects', 'same_as', 'interacts_with', 'associated_with']
['affects', 'stimulates', 'location_of', 'affects']
['affects', 'same_as', 'causes', 'stimulates']
['affects', 'inhibits', 'location_of', 'prevents']
['affects', 'part_of', 'stimulates']
['affects', 'produces', 'produces', 'affects']
['affects', 'compared_with', 'prevents', 'causes']
['affects', 'produces', 'stimulates', 'produces']
['affects', 'interacts_with', 'produces', 'causes']
['affects', 'prevents', 'treats', 'causes']
['affects', 'part_of', 'location_of', 'occurs_in']
['affects', 'inhibits', 'causes', 'diagnoses']
['affects', 'diagnoses', 'isa', 'location_of']
['affects', 'isa', 'interacts_with', 'stimulates']
['affects', 'isa', 'affects', 'produces']
['affects', 'same_as', 'associated_with', 'causes']
['affects', 'affects', 'inhibits', 'disrupts']
['affects', 'inhibits', 'produces', 'produces']
['affects', 'treats', 'prevents', 'treats']
['affects', 'complicates', 'occurs_in', 'complicates']
['affects', 'stimulates', 'causes', 'stimulates']
['affects', 'compared_with', 'produces', 'isa']
['affects', 'interacts_with', 'treats', 'complicates']
['affects', 'stimulates', 'produces', 'inhibits']
['affects', 'isa', 'diagnoses', 'occurs_in']
['affects', 'compared_with']
['affects', 'isa', 'occurs_in', 'affects']
['affects', 'inhibits', 'complicates', 'prevents']
['affects', 'isa', 'produces', 'prevents']
['affects', 'part_of']
['affects', 'inhibits', 'augments']
['affects', 'causes', 'part_of', 'inhibits']
['affects', 'compared_with', 'stimulates', 'isa']
['affects', 'produces', 'inhibits', 'location_of']
['affects', 'produces', 'coexists_with', 'inhibits']
['affects', 'prevents', 'prevents', 'part_of']
['affects', 'disrupts', 'location_of']
['affects', 'associated_with', 'diagnoses', 'causes']
['affects', 'causes', 'causes', 'causes']
['affects', 'diagnoses', 'associated_with', 'diagnoses']
['affects', 'part_of', 'part_of', 'produces']
['affects', 'location_of', 'treats', 'compared_with']
['affects', 'stimulates', 'compared_with', 'location_of']
['affects', 'isa', 'associated_with', 'treats']
['affects', 'coexists_with', 'interacts_with', 'stimulates']
['affects', 'augments', 'diagnoses', 'interacts_with']
['affects', 'same_as', 'causes', 'part_of']
['affects', 'location_of', 'isa', 'same_as']
['affects', 'augments', 'complicates', 'affects']
['affects', 'augments', 'stimulates', 'same_as']
['affects', 'causes', 'compared_with', 'produces']
['affects', 'complicates', 'inhibits', 'interacts_with']
['affects', 'affects', 'stimulates', 'inhibits']
['affects', 'isa', 'prevents', 'coexists_with']
['affects', 'associated_with', 'augments', 'coexists_with']
['affects', 'interacts_with', 'produces', 'interacts_with']
['affects', 'stimulates', 'disrupts', 'augments']
['affects', 'occurs_in', 'same_as', 'treats']
['affects', 'occurs_in', 'augments', 'isa']
['affects', 'causes', 'occurs_in', 'stimulates']
['affects', 'location_of', 'location_of', 'same_as']
['affects', 'disrupts', 'produces', 'inhibits']
['affects', 'same_as', 'part_of', 'augments']
['affects', 'interacts_with']
['affects', 'complicates', 'stimulates', 'treats']
['affects', 'treats', 'same_as', 'diagnoses']
['affects', 'part_of', 'inhibits', 'treats']
['interacts_with', 'causes', 'inhibits', 'diagnoses']
['interacts_with', 'compared_with', 'disrupts', 'treats']
['interacts_with', 'prevents', 'occurs_in', 'affects']
['interacts_with', 'complicates', 'causes', 'interacts_with']
['interacts_with', 'associated_with', 'causes', 'treats']
['interacts_with', 'disrupts', 'compared_with', 'compared_with']
['interacts_with', 'disrupts', 'occurs_in', 'location_of']
['interacts_with', 'diagnoses', 'produces', 'occurs_in']
['interacts_with', 'inhibits', 'location_of', 'causes']
['interacts_with', 'location_of', 'complicates', 'location_of']
['interacts_with', 'same_as', 'treats', 'complicates']
['interacts_with', 'coexists_with', 'part_of', 'location_of']
['interacts_with', 'compared_with', 'location_of', 'stimulates']
['interacts_with', 'produces', 'causes', 'compared_with']
['interacts_with', 'location_of', 'causes']
['interacts_with', 'augments', 'stimulates', 'complicates']
['interacts_with', 'augments', 'stimulates', 'affects']
['interacts_with', 'associated_with', 'isa', 'occurs_in']
['interacts_with', 'treats', 'causes', 'isa']
['interacts_with', 'inhibits', 'coexists_with', 'diagnoses']
['interacts_with', 'location_of', 'isa', 'same_as']
['interacts_with', 'part_of', 'causes']
['interacts_with', 'interacts_with', 'coexists_with', 'compared_with']
['interacts_with', 'interacts_with', 'complicates', 'associated_with']
['interacts_with', 'augments', 'same_as', 'produces']
['interacts_with', 'part_of', 'inhibits', 'produces']
['interacts_with', 'associated_with', 'causes', 'diagnoses']
['interacts_with', 'inhibits', 'compared_with', 'causes']
['interacts_with', 'causes', 'isa', 'associated_with']
['interacts_with', 'associated_with', 'isa', 'prevents']
['interacts_with', 'location_of', 'same_as', 'prevents']
['interacts_with', 'affects', 'causes', 'treats']
['interacts_with', 'inhibits', 'stimulates', 'prevents']
['interacts_with', 'stimulates', 'affects', 'affects']
['interacts_with', 'prevents', 'stimulates', 'interacts_with']
['interacts_with', 'produces', 'produces', 'complicates']
['interacts_with', 'complicates', 'associated_with', 'part_of']
['interacts_with', 'disrupts', 'coexists_with', 'same_as']
['interacts_with', 'causes', 'coexists_with', 'disrupts']
['interacts_with', 'stimulates', 'inhibits', 'interacts_with']
['interacts_with', 'isa', 'causes', 'occurs_in']
['interacts_with', 'occurs_in', 'diagnoses', 'produces']
['interacts_with', 'occurs_in', 'interacts_with', 'inhibits']
['interacts_with', 'diagnoses', 'coexists_with', 'affects']
['interacts_with', 'treats', 'complicates', 'stimulates']
['interacts_with', 'isa', 'prevents', 'affects']
['interacts_with', 'interacts_with', 'compared_with', 'diagnoses']
['interacts_with', 'treats', 'stimulates', 'compared_with']
['interacts_with']
['interacts_with', 'affects', 'occurs_in', 'treats']
['interacts_with', 'coexists_with', 'complicates', 'inhibits']
['interacts_with', 'interacts_with', 'prevents', 'diagnoses']
['interacts_with', 'diagnoses', 'coexists_with', 'inhibits']
['interacts_with', 'diagnoses', 'location_of', 'isa']
['interacts_with', 'augments', 'disrupts', 'part_of']
['interacts_with', 'inhibits', 'location_of', 'isa']
['interacts_with', 'interacts_with', 'disrupts', 'produces']
['interacts_with', 'occurs_in', 'same_as', 'associated_with']
['interacts_with', 'treats', 'occurs_in', 'produces']
['interacts_with', 'produces', 'inhibits', 'occurs_in']
['interacts_with', 'same_as', 'prevents', 'disrupts']
['interacts_with', 'stimulates', 'affects', 'complicates']
['interacts_with', 'part_of', 'disrupts', 'prevents']
['interacts_with', 'stimulates']
['interacts_with', 'produces', 'associated_with', 'coexists_with']
['interacts_with', 'compared_with', 'stimulates', 'isa']
['interacts_with', 'coexists_with', 'augments', 'stimulates']
['interacts_with', 'treats', 'prevents', 'associated_with']
['interacts_with', 'interacts_with', 'inhibits', 'prevents']
['interacts_with', 'interacts_with', 'diagnoses', 'treats']
['interacts_with', 'stimulates', 'disrupts', 'produces']
['interacts_with', 'complicates', 'augments', 'diagnoses']
['interacts_with', 'associated_with', 'complicates', 'location_of']
['interacts_with', 'produces', 'location_of', 'treats']
['interacts_with', 'causes', 'treats', 'treats']
['interacts_with', 'occurs_in', 'treats', 'part_of']
['interacts_with', 'coexists_with', 'inhibits', 'complicates']
['interacts_with', 'prevents', 'diagnoses', 'affects']
['interacts_with', 'inhibits', 'occurs_in', 'diagnoses']
['interacts_with', 'prevents', 'compared_with', 'prevents']
['interacts_with', 'associated_with', 'stimulates', 'compared_with']
['interacts_with', 'diagnoses', 'coexists_with', 'augments']
['interacts_with', 'interacts_with', 'inhibits', 'diagnoses']
['interacts_with', 'produces', 'inhibits', 'prevents']
['interacts_with', 'part_of', 'produces']
['interacts_with', 'augments', 'same_as', 'inhibits']
['interacts_with', 'produces', 'affects', 'location_of']
['interacts_with', 'complicates', 'location_of', 'compared_with']
['interacts_with', 'inhibits', 'treats', 'produces']
['interacts_with', 'location_of', 'location_of', 'stimulates']
['interacts_with', 'part_of', 'causes', 'same_as']
['interacts_with', 'location_of', 'occurs_in', 'diagnoses']
['interacts_with', 'coexists_with', 'occurs_in', 'stimulates']
['interacts_with', 'augments', 'location_of', 'disrupts']
['interacts_with', 'same_as', 'associated_with', 'same_as']
['interacts_with', 'occurs_in', 'stimulates', 'diagnoses']
['coexists_with', 'location_of', 'isa', 'compared_with']
['coexists_with', 'augments', 'coexists_with', 'prevents']
['coexists_with']
['coexists_with', 'coexists_with', 'produces', 'complicates']
['coexists_with', 'diagnoses', 'same_as', 'location_of']
['coexists_with', 'same_as', 'inhibits', 'complicates']
['coexists_with', 'affects', 'location_of', 'complicates']
['coexists_with', 'compared_with', 'causes', 'occurs_in']
['coexists_with', 'affects', 'compared_with', 'same_as']
['coexists_with', 'occurs_in', 'interacts_with', 'disrupts']
['coexists_with', 'causes', 'isa', 'produces']
['coexists_with', 'stimulates', 'interacts_with', 'augments']
['coexists_with', 'produces', 'disrupts', 'interacts_with']
['coexists_with', 'complicates', 'coexists_with', 'coexists_with']
['coexists_with', 'same_as', 'complicates', 'complicates']
['coexists_with', 'disrupts', 'same_as', 'associated_with']
['coexists_with', 'interacts_with', 'causes', 'disrupts']
['coexists_with', 'coexists_with', 'same_as', 'disrupts']
['coexists_with', 'causes', 'treats', 'interacts_with']
['coexists_with', 'location_of']
['coexists_with', 'same_as', 'treats', 'causes']
['coexists_with', 'location_of', 'treats', 'prevents']
['coexists_with', 'causes', 'affects', 'occurs_in']
['coexists_with', 'diagnoses', 'diagnoses', 'augments']
['coexists_with', 'stimulates', 'stimulates', 'compared_with']
['coexists_with', 'causes', 'complicates']
['coexists_with', 'augments', 'associated_with', 'stimulates']
['coexists_with', 'occurs_in', 'coexists_with', 'compared_with']
['coexists_with', 'interacts_with', 'diagnoses', 'disrupts']
['coexists_with', 'produces', 'isa', 'coexists_with']
['coexists_with', 'coexists_with', 'inhibits', 'affects']
['coexists_with', 'coexists_with', 'causes', 'treats']
['coexists_with', 'produces', 'part_of', 'stimulates']
['coexists_with', 'part_of', 'inhibits', 'affects']
['coexists_with', 'augments', 'same_as', 'affects']
['coexists_with', 'treats', 'compared_with', 'inhibits']
['coexists_with', 'disrupts', 'isa', 'inhibits']
['coexists_with', 'augments', 'produces', 'interacts_with']
['coexists_with', 'diagnoses', 'stimulates']
['coexists_with', 'prevents', 'causes', 'prevents']
['coexists_with', 'compared_with', 'diagnoses', 'same_as']
['coexists_with', 'isa', 'complicates', 'stimulates']
['coexists_with', 'interacts_with', 'produces', 'complicates']
['coexists_with', 'part_of', 'isa', 'part_of']
['coexists_with', 'diagnoses', 'compared_with', 'affects']
['coexists_with', 'compared_with', 'same_as', 'complicates']
['coexists_with', 'affects', 'disrupts', 'prevents']
['coexists_with', 'complicates', 'treats', 'stimulates']
['coexists_with', 'coexists_with', 'produces', 'interacts_with']
['coexists_with', 'coexists_with']
['coexists_with', 'occurs_in', 'associated_with', 'complicates']
['coexists_with', 'inhibits', 'interacts_with', 'causes']
['coexists_with', 'inhibits', 'diagnoses', 'location_of']
['coexists_with', 'complicates', 'augments', 'diagnoses']
['coexists_with', 'part_of', 'interacts_with', 'coexists_with']
['coexists_with', 'isa', 'location_of', 'stimulates']
['coexists_with', 'diagnoses']
['coexists_with', 'location_of', 'associated_with']
['coexists_with', 'stimulates', 'location_of', 'part_of']
['coexists_with', 'same_as', 'coexists_with', 'isa']
['coexists_with', 'produces', 'coexists_with', 'part_of']
['coexists_with', 'occurs_in', 'prevents', 'coexists_with']
['coexists_with', 'prevents']
['coexists_with', 'location_of', 'isa', 'augments']
['coexists_with', 'produces']
['coexists_with', 'occurs_in', 'disrupts', 'part_of']
['coexists_with', 'augments', 'causes', 'location_of']
['coexists_with', 'part_of', 'inhibits', 'diagnoses']
['coexists_with', 'interacts_with', 'occurs_in', 'affects']
['coexists_with', 'same_as', 'interacts_with', 'complicates']
['coexists_with', 'complicates', 'treats', 'part_of']
['coexists_with', 'occurs_in', 'isa', 'part_of']
['coexists_with', 'treats', 'interacts_with', 'complicates']
['coexists_with', 'compared_with', 'associated_with', 'prevents']
['coexists_with', 'occurs_in', 'part_of', 'compared_with']
['coexists_with', 'prevents', 'complicates', 'interacts_with']
['coexists_with', 'augments', 'same_as', 'produces']
['coexists_with', 'compared_with', 'stimulates', 'inhibits']
['coexists_with', 'produces', 'compared_with', 'stimulates']
['coexists_with', 'coexists_with', 'part_of', 'interacts_with']
['coexists_with', 'prevents', 'location_of', 'interacts_with']
['coexists_with', 'compared_with', 'causes']
['coexists_with', 'stimulates', 'inhibits', 'stimulates']
['coexists_with', 'disrupts', 'diagnoses', 'associated_with']
['coexists_with', 'stimulates', 'produces', 'compared_with']
['coexists_with', 'treats', 'part_of', 'complicates']
['coexists_with', 'produces', 'disrupts', 'augments']
['coexists_with', 'affects', 'treats', 'occurs_in']
['coexists_with', 'associated_with']
['coexists_with', 'causes', 'augments', 'coexists_with']
['coexists_with', 'inhibits', 'interacts_with', 'produces']
['coexists_with', 'disrupts', 'same_as', 'complicates']
['coexists_with', 'causes', 'associated_with', 'isa']
['coexists_with', 'interacts_with', 'produces', 'location_of']
['coexists_with', 'part_of', 'prevents', 'coexists_with']
['coexists_with', 'coexists_with', 'prevents', 'part_of']
['coexists_with', 'diagnoses', 'associated_with', 'interacts_with']
['coexists_with', 'disrupts', 'associated_with', 'compared_with']
['isa', 'produces', 'prevents', 'location_of']
['isa', 'disrupts', 'complicates', 'isa']
['isa', 'treats', 'same_as', 'prevents']
['isa', 'causes', 'inhibits', 'associated_with']
['isa', 'produces', 'occurs_in', 'produces']
['isa', 'compared_with', 'same_as', 'inhibits']
['isa', 'augments', 'interacts_with', 'affects']
['isa', 'isa', 'produces', 'compared_with']
['isa', 'inhibits', 'interacts_with', 'part_of']
['isa', 'inhibits', 'associated_with', 'compared_with']
['isa', 'disrupts', 'complicates', 'part_of']
['isa', 'occurs_in', 'coexists_with', 'causes']
['isa', 'coexists_with', 'occurs_in', 'augments']
['isa', 'diagnoses', 'complicates', 'diagnoses']
['isa', 'diagnoses', 'isa', 'treats']
['isa']
['isa', 'causes', 'coexists_with', 'coexists_with']
['isa', 'same_as', 'affects', 'compared_with']
['isa', 'occurs_in', 'augments', 'prevents']
['isa', 'stimulates', 'produces', 'location_of']
['isa', 'causes', 'augments', 'treats']
['isa', 'prevents', 'occurs_in', 'same_as']
['isa', 'same_as', 'coexists_with', 'location_of']
['isa', 'stimulates', 'location_of', 'treats']
['isa', 'occurs_in', 'stimulates']
['isa', 'produces', 'interacts_with', 'compared_with']
['isa', 'coexists_with', 'interacts_with', 'diagnoses']
['isa', 'associated_with', 'occurs_in', 'associated_with']
['isa', 'same_as', 'causes', 'part_of']
['isa', 'interacts_with']
['isa', 'causes', 'disrupts', 'augments']
['isa', 'augments']
['isa', 'affects', 'causes', 'associated_with']
['isa', 'stimulates', 'interacts_with', 'affects']
['isa', 'complicates', 'causes', 'part_of']
['isa', 'compared_with', 'diagnoses', 'treats']
['isa', 'associated_with', 'affects', 'produces']
['isa', 'causes', 'associated_with', 'produces']
['isa', 'treats', 'interacts_with', 'same_as']
['isa', 'associated_with', 'compared_with', 'coexists_with']
['isa', 'complicates']
['isa', 'affects', 'location_of', 'associated_with']
['isa', 'affects', 'diagnoses', 'part_of']
['isa', 'produces', 'produces']
['isa', 'affects', 'affects', 'interacts_with']
['isa', 'same_as', 'affects', 'diagnoses']
['isa', 'prevents', 'compared_with', 'produces']
['isa', 'compared_with', 'inhibits', 'part_of']
['isa', 'associated_with', 'treats', 'occurs_in']
['isa', 'causes', 'part_of', 'affects']
['isa', 'location_of', 'prevents', 'augments']
['isa', 'treats', 'treats', 'produces']
['isa', 'causes', 'interacts_with', 'affects']
['isa', 'causes', 'compared_with', 'disrupts']
['isa', 'occurs_in', 'stimulates', 'location_of']
['isa', 'same_as', 'treats', 'compared_with']
['isa', 'inhibits', 'associated_with', 'treats']
['isa', 'diagnoses', 'associated_with', 'inhibits']
['isa', 'produces', 'compared_with', 'stimulates']
['isa', 'causes', 'complicates', 'stimulates']
['isa', 'prevents', 'prevents', 'produces']
['isa', 'associated_with', 'stimulates', 'augments']
['isa', 'diagnoses', 'treats', 'isa']
['isa', 'isa', 'isa', 'diagnoses']
['isa', 'stimulates', 'prevents', 'coexists_with']
['isa', 'disrupts', 'same_as', 'same_as']
['isa', 'complicates', 'treats', 'disrupts']
['isa', 'isa', 'stimulates', 'produces']
['isa', 'part_of', 'diagnoses', 'diagnoses']
['isa', 'associated_with', 'part_of', 'treats']
['isa', 'location_of', 'location_of', 'associated_with']
['isa', 'compared_with', 'causes', 'inhibits']
['isa', 'produces', 'disrupts', 'same_as']
['isa', 'complicates', 'location_of', 'compared_with']
['isa', 'treats', 'isa']
['isa', 'isa', 'stimulates', 'augments']
['isa', 'location_of', 'affects', 'same_as']
['isa', 'occurs_in', 'occurs_in', 'complicates']
['isa', 'location_of', 'inhibits', 'stimulates']
['isa', 'part_of', 'occurs_in', 'interacts_with']
['isa', 'isa', 'associated_with', 'affects']
['isa', 'isa', 'prevents', 'produces']
['isa', 'treats', 'associated_with']
['isa', 'occurs_in', 'coexists_with', 'affects']
['isa', 'compared_with', 'interacts_with', 'occurs_in']
['isa', 'complicates', 'complicates', 'location_of']
['isa', 'inhibits', 'disrupts', 'part_of']
['isa', 'disrupts', 'same_as', 'inhibits']
['isa', 'isa', 'augments', 'complicates']
['isa', 'coexists_with', 'occurs_in', 'affects']
['isa', 'prevents', 'produces']
['isa', 'location_of', 'stimulates', 'compared_with']
['isa', 'augments', 'treats', 'stimulates']
