['diagnoses', 'treats', 'isa', 'affects']
['stimulates', 'produces', 'stimulates', 'produces']
['stimulates', 'same_as', 'interacts_with', 'interacts_with']
['stimulates', 'interacts_with', 'same_as', 'inhibits']
['stimulates', 'compared_with', 'disrupts', 'interacts_with']
['stimulates', 'diagnoses', 'isa']
['stimulates', 'occurs_in', 'produces', 'produces']
['stimulates', 'augments', 'complicates', 'stimulates']
['stimulates', 'affects', 'same_as', 'stimulates']
['stimulates', 'coexists_with', 'occurs_in', 'affects']
['stimulates', 'location_of', 'complicates', 'same_as']
['stimulates', 'inhibits', 'inhibits', 'augments']
['stimulates', 'diagnoses', 'produces', 'compared_with']
['stimulates', 'isa', 'coexists_with', 'occurs_in']
['stimulates', 'location_of', 'part_of']
['stimulates', 'disrupts', 'diagnoses', 'produces']
['stimulates', 'stimulates', 'treats', 'occurs_in']
['stimulates', 'causes', 'location_of', 'augments']
['stimulates', 'prevents', 'produces', 'produces']
['stimulates', 'coexists_with', 'part_of', 'produces']
['stimulates', 'complicates', 'produces', 'coexists_with']
['stimulates', 'occurs_in', 'part_of', 'associated_with']
['stimulates', 'diagnoses', 'causes', 'isa']
['stimulates', 'isa', 'compared_with', 'treats']
['stimulates', 'complicates', 'associated_with', 'treats']
['stimulates', 'occurs_in', 'inhibits', 'treats']
['stimulates', 'location_of', 'treats', 'treats']
['stimulates', 'part_of', 'diagnoses', 'augments']
['stimulates', 'interacts_with']
['stimulates', 'treats', 'location_of', 'part_of']
['stimulates', 'prevents', 'part_of', 'interacts_with']
['stimulates', 'diagnoses', 'stimulates', 'part_of']
['stimulates', 'produces', 'produces', 'occurs_in']
['stimulates', 'coexists_with', 'inhibits', 'diagnoses']
['stimulates', 'disrupts', 'stimulates', 'prevents']
['stimulates', 'associated_with', 'location_of', 'compared_with']
['stimulates', 'augments', 'produces', 'affects']
['stimulates', 'location_of', 'complicates', 'inhibits']
['stimulates', 'occurs_in', 'stimulates', 'augments']
['stimulates', 'stimulates', 'location_of', 'causes']
['stimulates', 'produces', 'diagnoses', 'location_of']
['stimulates', 'isa', 'part_of', 'interacts_with']
['stimulates', 'disrupts', 'augments', 'isa']
['stimulates', 'complicates', 'isa', 'part_of']
['stimulates', 'augments', 'complicates', 'augments']
['stimulates', 'occurs_in', 'disrupts', 'complicates']
['stimulates', 'location_of', 'compared_with', 'stimulates']
['stimulates', 'produces', 'interacts_with', 'treats']
['stimulates', 'isa', 'occurs_in', 'affects']
['stimulates', 'causes', 'occurs_in', 'compared_with']
['stimulates', 'inhibits', 'produces', 'diagnoses']
['stimulates', 'diagnoses', 'produces', 'produces']
['associated_with', 'occurs_in', 'interacts_with', 'part_of']
['associated_with', 'associated_with', 'augments', 'same_as']
['associated_with', 'complicates', 'treats', 'associated_with']
['associated_with', 'augments', 'complicates', 'produces']
['associated_with', 'part_of', 'stimulates', 'augments']
['associated_with', 'prevents', 'stimulates', 'associated_with']
['associated_with', 'prevents', 'augments', 'isa']
['associated_with', 'occurs_in', 'affects', 'interacts_with']
['associated_with', 'diagnoses', 'compared_with', 'treats']
['associated_with', 'produces', 'interacts_with', 'same_as']
['associated_with', 'same_as', 'produces', 'occurs_in']
['associated_with', 'interacts_with', 'treats', 'associated_with']
['associated_with', 'part_of', 'interacts_with', 'diagnoses']
['associated_with', 'affects', 'interacts_with', 'stimulates']
['associated_with', 'occurs_in', 'inhibits', 'location_of']
['associated_with', 'occurs_in', 'part_of', 'part_of']
['associated_with', 'affects', 'location_of', 'part_of']
['associated_with', 'causes', 'diagnoses', 'compared_with']
['associated_with', 'inhibits', 'diagnoses', 'compared_with']
['associated_with', 'part_of', 'interacts_with', 'same_as']
['associated_with', 'stimulates']
['associated_with', 'causes', 'part_of', 'complicates']
['associated_with', 'occurs_in', 'inhibits', 'interacts_with']
['associated_with', 'diagnoses', 'disrupts', 'augments']
['associated_with', 'augments', 'produces', 'part_of']
['associated_with', 'occurs_in', 'inhibits', 'produces']
['associated_with', 'part_of', 'treats', 'affects']
['associated_with', 'complicates', 'causes', 'inhibits']
['associated_with', 'produces', 'occurs_in', 'disrupts']
['associated_with', 'treats', 'part_of', 'associated_with']
['associated_with', 'part_of', 'isa', 'stimulates']
['associated_with', 'same_as', 'affects', 'inhibits']
['associated_with', 'treats', 'complicates', 'occurs_in']
['associated_with', 'interacts_with', 'coexists_with', 'prevents']
['associated_with', 'inhibits', 'produces', 'treats']
['associated_with', 'interacts_with', 'isa']
['associated_with', 'associated_with', 'affects', 'interacts_with']
['associated_with', 'causes', 'same_as', 'treats']
['associated_with', 'occurs_in', 'occurs_in', 'complicates']
['associated_with', 'stimulates', 'stimulates', 'same_as']
['associated_with', 'prevents', 'prevents', 'affects']
['associated_with', 'same_as', 'diagnoses', 'disrupts']
['associated_with', 'augments', 'associated_with', 'compared_with']
['associated_with', 'isa', 'isa', 'treats']
['associated_with', 'treats', 'isa', 'same_as']
['associated_with', 'coexists_with', 'produces', 'compared_with']
['associated_with', 'same_as', 'produces', 'isa']
['associated_with', 'prevents', 'isa', 'augments']
['associated_with', 'coexists_with', 'augments', 'interacts_with']
['associated_with', 'treats', 'compared_with', 'location_of']
['associated_with', 'associated_with', 'compared_with', 'treats']
['associated_with', 'produces', 'same_as', 'compared_with']
['associated_with']
['associated_with', 'same_as', 'location_of', 'interacts_with']
['associated_with', 'occurs_in', 'stimulates', 'inhibits']
['associated_with', 'occurs_in', 'disrupts', 'location_of']
['associated_with', 'stimulates', 'same_as', 'occurs_in']
['associated_with', 'disrupts', 'augments', 'same_as']
['associated_with', 'treats', 'treats', 'occurs_in']
['associated_with', 'same_as', 'produces', 'inhibits']
['associated_with', 'interacts_with', 'inhibits', 'occurs_in']
['associated_with', 'causes', 'diagnoses', 'produces']
['associated_with', 'treats', 'disrupts', 'diagnoses']
['associated_with', 'occurs_in', 'treats', 'disrupts']
['associated_with', 'occurs_in', 'produces', 'diagnoses']
['associated_with', 'same_as', 'affects', 'associated_with']
['associated_with', 'augments', 'treats', 'isa']
['associated_with', 'compared_with', 'associated_with', 'produces']
['associated_with', 'produces', 'affects', 'causes']
['associated_with', 'treats', 'interacts_with', 'produces']
['associated_with', 'prevents', 'produces', 'treats']
['associated_with', 'disrupts', 'interacts_with', 'part_of']
['associated_with', 'occurs_in', 'stimulates', 'disrupts']
['associated_with', 'causes', 'prevents', 'compared_with']
['associated_with', 'interacts_with', 'compared_with', 'part_of']
['associated_with', 'location_of', 'compared_with', 'interacts_with']
['associated_with', 'prevents', 'isa', 'occurs_in']
['associated_with', 'affects', 'disrupts', 'isa']
['associated_with', 'treats', 'interacts_with', 'associated_with']
['associated_with', 'occurs_in', 'prevents', 'occurs_in']
['associated_with', 'stimulates', 'affects', 'causes']
['associated_with', 'complicates', 'same_as', 'compared_with']
['associated_with', 'produces', 'isa', 'interacts_with']
['associated_with', 'occurs_in', 'diagnoses', 'treats']
['associated_with', 'treats', 'prevents', 'same_as']
['associated_with', 'treats']
['associated_with', 'location_of', 'treats', 'diagnoses']
['associated_with', 'isa', 'compared_with']
['associated_with', 'compared_with', 'interacts_with', 'augments']
['associated_with', 'stimulates', 'disrupts', 'occurs_in']
['associated_with', 'treats', 'prevents', 'interacts_with']
['associated_with', 'part_of', 'treats', 'occurs_in']
['associated_with', 'affects', 'produces', 'occurs_in']
['associated_with', 'inhibits', 'disrupts', 'augments']
['associated_with', 'stimulates', 'occurs_in', 'stimulates']
['associated_with', 'treats', 'stimulates', 'isa']
['associated_with', 'produces', 'prevents', 'location_of']
['associated_with', 'diagnoses', 'occurs_in', 'produces']
['associated_with', 'part_of', 'affects', 'treats']
['treats', 'occurs_in', 'part_of', 'produces']
['treats', 'produces', 'augments', 'prevents']
['treats', 'inhibits', 'compared_with', 'stimulates']
['treats', 'same_as', 'produces', 'affects']
['treats', 'treats', 'compared_with', 'causes']
['treats', 'occurs_in', 'associated_with', 'augments']
['treats', 'same_as', 'augments', 'coexists_with']
['treats', 'interacts_with', 'treats', 'compared_with']
['treats', 'diagnoses', 'isa', 'augments']
['treats', 'treats', 'produces', 'complicates']
['treats', 'part_of', 'interacts_with', 'coexists_with']
['treats', 'affects', 'complicates', 'compared_with']
['treats', 'treats', 'same_as', 'complicates']
['treats', 'interacts_with', 'compared_with', 'produces']
['treats', 'stimulates', 'interacts_with', 'same_as']
['treats', 'associated_with']
['treats', 'prevents', 'isa', 'inhibits']
['treats', 'compared_with', 'compared_with', 'inhibits']
['treats', 'compared_with', 'treats', 'causes']
['treats', 'associated_with', 'interacts_with', 'coexists_with']
['treats', 'location_of', 'diagnoses', 'disrupts']
['treats', 'produces', 'diagnoses', 'stimulates']
['treats', 'treats', 'stimulates', 'complicates']
['treats', 'augments', 'same_as', 'diagnoses']
['treats', 'isa', 'complicates']
['treats', 'part_of', 'interacts_with']
['treats', 'associated_with', 'location_of', 'location_of']
['treats', 'part_of', 'inhibits', 'treats']
['treats', 'produces', 'part_of', 'complicates']
['treats', 'associated_with', 'associated_with', 'coexists_with']
['treats', 'occurs_in', 'associated_with', 'diagnoses']
['treats', 'causes', 'same_as', 'inhibits']
['treats', 'diagnoses', 'inhibits', 'diagnoses']
['treats', 'causes', 'isa', 'diagnoses']
['treats', 'complicates', 'interacts_with', 'augments']
['treats', 'interacts_with', 'disrupts', 'affects']
['treats', 'diagnoses', 'complicates', 'causes']
['treats', 'compared_with', 'diagnoses', 'inhibits']
['treats', 'occurs_in', 'same_as', 'same_as']
['treats', 'produces', 'diagnoses', 'part_of']
['treats', 'treats', 'associated_with', 'interacts_with']
['treats', 'interacts_with', 'compared_with', 'isa']
['treats', 'location_of', 'treats', 'affects']
['treats', 'produces', 'coexists_with', 'compared_with']
['treats', 'compared_with', 'disrupts', 'occurs_in']
['treats', 'isa', 'complicates', 'part_of']
['treats', 'occurs_in', 'disrupts', 'disrupts']
['treats', 'complicates', 'isa']
['treats', 'occurs_in', 'part_of', 'occurs_in']
['treats', 'inhibits', 'compared_with', 'isa']
['treats', 'interacts_with', 'stimulates', 'diagnoses']
['treats', 'part_of', 'coexists_with', 'treats']
['treats', 'associated_with', 'compared_with', 'stimulates']
['treats', 'disrupts', 'isa', 'produces']
['treats', 'treats', 'diagnoses', 'produces']
['treats', 'isa', 'part_of', 'coexists_with']
['treats', 'diagnoses', 'coexists_with', 'produces']
['treats', 'treats', 'inhibits', 'treats']
['treats', 'affects', 'affects', 'produces']
['treats', 'interacts_with', 'prevents', 'interacts_with']
['treats', 'inhibits', 'location_of', 'affects']
['treats', 'same_as', 'produces', 'occurs_in']
['treats', 'coexists_with', 'same_as', 'associated_with']
['treats', 'same_as', 'diagnoses', 'treats']
['treats', 'same_as', 'associated_with', 'part_of']
['treats', 'occurs_in', 'complicates', 'compared_with']
['treats', 'augments', 'causes', 'compared_with']
['treats', 'prevents']
['treats']
['treats', 'compared_with', 'stimulates', 'interacts_with']
['treats', 'isa', 'occurs_in', 'inhibits']
['treats', 'affects', 'diagnoses', 'associated_with']
['treats', 'interacts_with', 'occurs_in', 'disrupts']
['treats', 'complicates', 'disrupts', 'produces']
['treats', 'inhibits', 'treats', 'inhibits']
['treats', 'interacts_with', 'stimulates', 'causes']
['treats', 'treats', 'occurs_in', 'inhibits']
['treats', 'compared_with', 'associated_with', 'compared_with']
['treats', 'disrupts', 'stimulates', 'treats']
['treats', 'causes', 'part_of', 'location_of']
['treats', 'associated_with', 'complicates', 'disrupts']
['treats', 'interacts_with', 'prevents', 'part_of']
['treats', 'same_as', 'inhibits', 'same_as']
['treats', 'prevents', 'associated_with', 'compared_with']
['treats', 'same_as', 'inhibits', 'part_of']
['treats', 'produces', 'causes', 'stimulates']
['treats', 'stimulates', 'location_of', 'stimulates']
['treats', 'disrupts', 'diagnoses', 'treats']
['treats', 'produces', 'disrupts', 'inhibits']
['treats', 'affects', 'diagnoses', 'complicates']
['treats', 'same_as', 'same_as', 'diagnoses']
['treats', 'inhibits', 'affects', 'stimulates']
['treats', 'associated_with', 'occurs_in', 'augments']
['treats', 'stimulates', 'treats', 'same_as']
['treats', 'diagnoses', 'stimulates', 'inhibits']
['treats', 'compared_with', 'produces', 'diagnoses']
['treats', 'coexists_with', 'treats', 'isa']
['treats', 'treats', 'same_as', 'stimulates']
['treats', 'location_of', 'produces', 'same_as']
['affects', 'treats', 'augments', 'occurs_in']
['affects', 'disrupts', 'isa', 'produces']
['affects', 'prevents', 'augments', 'associated_with']
['affects', 'treats', 'affects', 'occurs_in']
['affects', 'complicates', 'affects', 'compared_with']
['affects', 'occurs_in', 'associated_with', 'produces']
['affects', 'diagnoses', 'isa', 'stimulates']
['affects', 'associated_with', 'inhibits', 'coexists_with']
['affects', 'associated_with', 'same_as', 'interacts_with']
['affects', 'compared_with']
['affects', 'treats', 'affects', 'causes']
['affects', 'part_of', 'occurs_in', 'same_as']
['affects', 'coexists_with', 'causes']
['affects', 'occurs_in', 'prevents', 'affects']
['affects', 'augments', 'affects', 'diagnoses']
['affects', 'inhibits']
['affects', 'diagnoses', 'compared_with', 'treats']
['affects', 'stimulates']
['affects', 'interacts_with', 'produces', 'inhibits']
['affects', 'part_of', 'produces', 'stimulates']
['affects', 'occurs_in', 'location_of', 'augments']
['affects', 'augments']
['affects', 'produces', 'location_of', 'diagnoses']
['affects', 'produces', 'occurs_in', 'causes']
['affects', 'interacts_with', 'augments', 'augments']
['affects', 'treats', 'associated_with', 'coexists_with']
['affects', 'stimulates', 'treats', 'interacts_with']
['affects', 'part_of', 'prevents', 'complicates']
['affects', 'disrupts', 'produces', 'location_of']
['affects', 'diagnoses', 'location_of', 'occurs_in']
['affects', 'produces', 'inhibits', 'interacts_with']
['affects']
['affects', 'prevents', 'associated_with', 'complicates']
['affects', 'stimulates', 'treats', 'prevents']
['affects', 'produces', 'affects', 'treats']
['affects', 'produces', 'stimulates', 'produces']
['affects', 'occurs_in', 'prevents', 'same_as']
['affects', 'location_of', 'augments', 'produces']
['affects', 'coexists_with', 'treats', 'associated_with']
['affects', 'occurs_in', 'disrupts', 'diagnoses']
['affects', 'same_as', 'interacts_with', 'produces']
['affects', 'prevents', 'location_of', 'stimulates']
['affects', 'interacts_with', 'causes', 'augments']
['affects', 'isa', 'diagnoses', 'stimulates']
['affects', 'interacts_with', 'occurs_in', 'inhibits']
['affects', 'augments', 'produces', 'affects']
['affects', 'occurs_in', 'part_of', 'treats']
['affects', 'disrupts', 'augments', 'interacts_with']
['affects', 'complicates', 'coexists_with', 'inhibits']
['affects', 'coexists_with', 'occurs_in', 'same_as']
['affects', 'augments', 'diagnoses', 'part_of']
['affects', 'diagnoses', 'compared_with', 'occurs_in']
['affects', 'complicates', 'occurs_in', 'inhibits']
['affects', 'causes', 'disrupts', 'affects']
['affects', 'prevents', 'disrupts', 'location_of']
['affects', 'augments', 'produces', 'prevents']
['affects', 'causes', 'affects', 'augments']
['affects', 'produces', 'compared_with', 'disrupts']
['affects', 'compared_with', 'inhibits', 'produces']
['affects', 'isa', 'causes', 'part_of']
['affects', 'produces', 'causes', 'inhibits']
['affects', 'augments', 'same_as', 'treats']
['affects', 'augments', 'same_as', 'coexists_with']
['affects', 'interacts_with', 'same_as', 'isa']
['affects', 'complicates', 'augments', 'treats']
['affects', 'interacts_with', 'isa', 'location_of']
['affects', 'same_as', 'compared_with', 'same_as']
['affects', 'occurs_in', 'affects', 'location_of']
['affects', 'part_of', 'produces', 'compared_with']
['affects', 'occurs_in', 'inhibits', 'interacts_with']
['affects', 'compared_with', 'treats', 'isa']
['affects', 'interacts_with']
['affects', 'affects', 'augments', 'disrupts']
['affects', 'diagnoses', 'treats', 'isa']
['affects', 'causes', 'diagnoses', 'complicates']
['affects', 'same_as', 'same_as', 'compared_with']
['affects', 'disrupts', 'stimulates', 'disrupts']
['affects', 'occurs_in', 'occurs_in', 'prevents']
['affects', 'same_as', 'prevents', 'same_as']
['affects', 'complicates', 'diagnoses', 'diagnoses']
['affects', 'complicates', 'interacts_with', 'isa']
['affects', 'part_of', 'complicates', 'treats']
['affects', 'inhibits', 'occurs_in', 'isa']
['affects', 'causes', 'prevents', 'associated_with']
['affects', 'treats', 'same_as', 'stimulates']
['affects', 'stimulates', 'produces', 'produces']
['affects', 'causes', 'disrupts', 'compared_with']
['affects', 'produces', 'occurs_in', 'occurs_in']
['affects', 'inhibits', 'prevents', 'augments']
['affects', 'same_as', 'augments', 'augments']
['affects', 'stimulates', 'diagnoses', 'disrupts']
['affects', 'affects', 'augments', 'inhibits']
['affects', 'prevents', 'produces', 'isa']
['affects', 'treats', 'augments', 'produces']
['affects', 'isa', 'produces', 'inhibits']
['affects', 'treats', 'prevents', 'produces']
['interacts_with', 'affects', 'produces', 'treats']
['interacts_with', 'same_as', 'compared_with', 'same_as']
['interacts_with', 'same_as', 'coexists_with', 'associated_with']
['interacts_with', 'interacts_with', 'causes', 'inhibits']
['interacts_with', 'affects', 'treats', 'compared_with']
['interacts_with', 'inhibits']
['interacts_with', 'associated_with', 'inhibits', 'stimulates']
['interacts_with', 'compared_with', 'causes', 'coexists_with']
['interacts_with', 'produces', 'isa', 'produces']
['interacts_with', 'produces', 'prevents']
['interacts_with', 'coexists_with', 'affects', 'isa']
['interacts_with', 'isa', 'part_of', 'affects']
['interacts_with', 'inhibits', 'affects', 'isa']
['interacts_with', 'interacts_with', 'interacts_with', 'prevents']
['interacts_with', 'affects', 'associated_with', 'part_of']
['interacts_with', 'disrupts', 'associated_with', 'same_as']
['interacts_with', 'interacts_with', 'stimulates', 'prevents']
['interacts_with', 'inhibits', 'associated_with', 'interacts_with']
['interacts_with', 'same_as', 'inhibits', 'stimulates']
['interacts_with', 'occurs_in']
['interacts_with', 'augments', 'part_of', 'same_as']
['interacts_with', 'stimulates', 'complicates', 'isa']
['interacts_with', 'inhibits', 'same_as', 'treats']
['interacts_with', 'interacts_with', 'treats', 'coexists_with']
['interacts_with', 'occurs_in', 'associated_with', 'interacts_with']
['interacts_with', 'location_of', 'affects', 'augments']
['interacts_with', 'coexists_with', 'compared_with', 'occurs_in']
['interacts_with', 'produces', 'associated_with', 'compared_with']
['interacts_with', 'associated_with', 'compared_with']
['interacts_with', 'associated_with', 'diagnoses', 'augments']
['interacts_with', 'stimulates', 'occurs_in', 'associated_with']
['interacts_with', 'prevents', 'occurs_in', 'part_of']
['interacts_with', 'treats', 'complicates', 'treats']
['interacts_with', 'causes', 'compared_with', 'produces']
['interacts_with', 'diagnoses', 'occurs_in', 'associated_with']
['interacts_with', 'diagnoses', 'augments', 'inhibits']
['interacts_with', 'affects', 'compared_with', 'associated_with']
['interacts_with', 'same_as', 'prevents', 'inhibits']
['interacts_with', 'same_as', 'compared_with', 'disrupts']
['interacts_with', 'stimulates', 'stimulates', 'part_of']
['interacts_with', 'diagnoses', 'inhibits', 'associated_with']
['interacts_with', 'disrupts', 'same_as', 'augments']
['interacts_with', 'stimulates', 'inhibits', 'diagnoses']
['interacts_with', 'same_as', 'inhibits', 'interacts_with']
['interacts_with', 'produces', 'compared_with', 'produces']
['interacts_with', 'affects', 'diagnoses', 'diagnoses']
['interacts_with', 'part_of', 'part_of', 'prevents']
['interacts_with', 'diagnoses', 'treats', 'treats']
['interacts_with', 'stimulates', 'complicates', 'affects']
['interacts_with', 'augments', 'disrupts', 'part_of']
['interacts_with', 'complicates', 'compared_with', 'causes']
['interacts_with', 'diagnoses', 'disrupts', 'associated_with']
['interacts_with', 'produces', 'diagnoses', 'prevents']
['interacts_with', 'disrupts', 'disrupts', 'coexists_with']
['interacts_with', 'interacts_with', 'inhibits', 'produces']
['interacts_with', 'causes', 'inhibits', 'isa']
['interacts_with', 'stimulates', 'disrupts']
['interacts_with']
['interacts_with', 'isa', 'part_of', 'complicates']
['interacts_with', 'affects', 'location_of', 'interacts_with']
['interacts_with', 'interacts_with', 'occurs_in', 'associated_with']
['interacts_with', 'causes', 'treats', 'treats']
['interacts_with', 'compared_with', 'complicates', 'affects']
['interacts_with', 'produces', 'associated_with', 'causes']
['interacts_with', 'location_of', 'disrupts', 'stimulates']
['interacts_with', 'augments', 'occurs_in', 'occurs_in']
['interacts_with', 'stimulates', 'augments', 'compared_with']
['interacts_with', 'produces', 'prevents', 'part_of']
['interacts_with', 'augments', 'location_of', 'complicates']
['interacts_with', 'occurs_in', 'inhibits', 'stimulates']
['interacts_with', 'occurs_in', 'part_of', 'compared_with']
['interacts_with', 'augments', 'causes', 'coexists_with']
['interacts_with', 'causes', 'associated_with', 'produces']
['interacts_with', 'prevents', 'compared_with', 'occurs_in']
['interacts_with', 'treats', 'affects', 'isa']
['interacts_with', 'occurs_in', 'complicates', 'disrupts']
['interacts_with', 'occurs_in', 'treats', 'produces']
['interacts_with', 'disrupts', 'inhibits', 'same_as']
['interacts_with', 'coexists_with', 'occurs_in', 'interacts_with']
['interacts_with', 'occurs_in', 'augments', 'location_of']
['interacts_with', 'produces', 'diagnoses', 'treats']
['interacts_with', 'associated_with', 'affects', 'treats']
['interacts_with', 'augments', 'treats', 'diagnoses']
['interacts_with', 'part_of', 'occurs_in', 'coexists_with']
['interacts_with', 'disrupts', 'interacts_with', 'compared_with']
['interacts_with', 'treats', 'associated_with', 'isa']
['interacts_with', 'causes', 'produces', 'disrupts']
['interacts_with', 'treats', 'treats', 'associated_with']
['interacts_with', 'isa', 'prevents', 'location_of']
['interacts_with', 'complicates', 'treats', 'affects']
['interacts_with', 'augments', 'coexists_with', 'same_as']
['interacts_with', 'isa', 'causes', 'complicates']
['interacts_with', 'prevents', 'location_of', 'diagnoses']
['interacts_with', 'prevents', 'produces', 'same_as']
['interacts_with', 'disrupts', 'location_of', 'augments']
['interacts_with', 'interacts_with', 'augments', 'occurs_in']
['interacts_with', 'isa', 'location_of', 'affects']
['interacts_with', 'complicates']
['interacts_with', 'compared_with', 'produces', 'associated_with']
['coexists_with', 'compared_with', 'prevents', 'affects']
['coexists_with', 'produces', 'interacts_with', 'compared_with']
['coexists_with', 'occurs_in', 'same_as', 'augments']
['coexists_with', 'coexists_with', 'causes']
['coexists_with', 'complicates', 'interacts_with', 'coexists_with']
['coexists_with', 'part_of', 'produces', 'produces']
['coexists_with', 'interacts_with', 'compared_with', 'occurs_in']
['coexists_with', 'interacts_with', 'complicates', 'inhibits']
['coexists_with', 'complicates', 'coexists_with', 'complicates']
['coexists_with', 'produces', 'affects', 'treats']
['coexists_with', 'causes', 'causes', 'inhibits']
['coexists_with', 'occurs_in', 'occurs_in', 'produces']
['coexists_with', 'location_of', 'stimulates', 'disrupts']
['coexists_with', 'diagnoses', 'compared_with', 'prevents']
['coexists_with', 'occurs_in', 'inhibits', 'same_as']
['coexists_with', 'interacts_with']
['coexists_with', 'causes', 'disrupts', 'associated_with']
['coexists_with', 'same_as', 'occurs_in', 'treats']
['coexists_with', 'causes', 'coexists_with', 'interacts_with']
['coexists_with', 'associated_with', 'interacts_with', 'occurs_in']
['coexists_with', 'location_of', 'disrupts', 'associated_with']
['coexists_with', 'augments', 'isa', 'produces']
['coexists_with', 'isa', 'treats', 'complicates']
['coexists_with', 'diagnoses', 'same_as', 'prevents']
['coexists_with', 'disrupts', 'produces', 'complicates']
['coexists_with', 'coexists_with', 'treats', 'occurs_in']
['coexists_with', 'causes', 'interacts_with', 'compared_with']
['coexists_with', 'affects', 'part_of']
['coexists_with', 'treats', 'treats', 'inhibits']
['coexists_with', 'augments', 'diagnoses', 'occurs_in']
['coexists_with', 'occurs_in', 'interacts_with', 'compared_with']
['coexists_with', 'occurs_in', 'diagnoses', 'same_as']
['coexists_with', 'treats', 'prevents', 'location_of']
['coexists_with', 'disrupts', 'disrupts', 'coexists_with']
['coexists_with', 'produces', 'treats', 'complicates']
['coexists_with', 'augments', 'diagnoses', 'affects']
['coexists_with', 'prevents', 'stimulates', 'disrupts']
['coexists_with', 'isa', 'treats', 'occurs_in']
['coexists_with', 'treats', 'isa', 'occurs_in']
['coexists_with', 'prevents', 'diagnoses', 'isa']
['coexists_with', 'disrupts', 'stimulates', 'treats']
['coexists_with', 'augments', 'same_as', 'augments']
['coexists_with', 'produces', 'diagnoses', 'same_as']
['coexists_with', 'same_as', 'interacts_with', 'disrupts']
['coexists_with', 'augments', 'stimulates', 'same_as']
['coexists_with', 'produces', 'interacts_with', 'occurs_in']
['coexists_with', 'inhibits', 'produces', 'location_of']
['coexists_with', 'treats', 'inhibits', 'causes']
['coexists_with', 'same_as', 'augments', 'complicates']
['coexists_with', 'inhibits', 'produces', 'occurs_in']
['coexists_with', 'complicates', 'causes', 'diagnoses']
['coexists_with', 'augments', 'inhibits', 'diagnoses']
['coexists_with', 'coexists_with', 'disrupts', 'coexists_with']
['coexists_with', 'complicates', 'isa', 'associated_with']
['coexists_with', 'prevents', 'occurs_in', 'location_of']
['coexists_with', 'prevents', 'stimulates', 'occurs_in']
['coexists_with', 'part_of', 'interacts_with', 'coexists_with']
['coexists_with', 'coexists_with', 'complicates', 'coexists_with']
['coexists_with', 'produces', 'inhibits', 'causes']
['coexists_with', 'diagnoses']
['coexists_with', 'prevents', 'interacts_with', 'prevents']
['coexists_with', 'augments', 'same_as', 'coexists_with']
['coexists_with', 'prevents', 'occurs_in', 'inhibits']
['coexists_with', 'inhibits', 'causes', 'disrupts']
['coexists_with', 'affects', 'causes', 'augments']
['coexists_with', 'isa', 'associated_with', 'stimulates']
['coexists_with', 'compared_with', 'produces', 'inhibits']
['coexists_with', 'augments', 'part_of', 'isa']
['coexists_with', 'interacts_with', 'isa', 'location_of']
['coexists_with', 'causes', 'associated_with', 'interacts_with']
['coexists_with', 'inhibits', 'isa', 'complicates']
['coexists_with', 'produces', 'compared_with', 'produces']
['coexists_with', 'disrupts', 'diagnoses', 'part_of']
['coexists_with', 'interacts_with', 'associated_with', 'affects']
['coexists_with', 'causes', 'stimulates', 'disrupts']
['coexists_with', 'produces', 'same_as', 'coexists_with']
['coexists_with', 'causes', 'complicates', 'location_of']
['coexists_with', 'affects', 'treats', 'produces']
['coexists_with', 'augments', 'compared_with', 'inhibits']
['coexists_with', 'compared_with', 'disrupts', 'prevents']
['coexists_with', 'interacts_with', 'location_of', 'produces']
['coexists_with', 'diagnoses', 'part_of', 'diagnoses']
['coexists_with', 'part_of', 'part_of', 'compared_with']
['coexists_with', 'associated_with', 'location_of', 'occurs_in']
['coexists_with']
['coexists_with', 'prevents']
['coexists_with', 'part_of', 'part_of', 'same_as']
['coexists_with', 'inhibits', 'part_of', 'occurs_in']
['coexists_with', 'diagnoses', 'stimulates', 'compared_with']
['coexists_with', 'disrupts', 'interacts_with', 'interacts_with']
['coexists_with', 'inhibits', 'treats', 'diagnoses']
['coexists_with', 'affects', 'associated_with', 'location_of']
['coexists_with', 'inhibits', 'treats', 'interacts_with']
['coexists_with', 'treats', 'occurs_in', 'disrupts']
['coexists_with', 'disrupts', 'prevents', 'diagnoses']
['coexists_with', 'occurs_in', 'inhibits', 'causes']
['coexists_with', 'produces', 'complicates', 'stimulates']
['coexists_with', 'augments', 'interacts_with', 'causes']
['coexists_with', 'stimulates', 'coexists_with', 'produces']
['coexists_with', 'compared_with', 'produces', 'treats']
['isa', 'stimulates', 'location_of', 'produces']
['isa', 'isa', 'complicates', 'associated_with']
['isa', 'occurs_in', 'diagnoses', 'augments']
['isa', 'complicates', 'augments', 'stimulates']
['isa', 'produces', 'part_of', 'affects']
['isa', 'diagnoses', 'diagnoses', 'same_as']
['isa', 'diagnoses', 'stimulates', 'affects']
['isa', 'interacts_with', 'coexists_with', 'augments']
['isa', 'diagnoses', 'diagnoses', 'prevents']
['isa', 'occurs_in', 'interacts_with', 'location_of']
['isa', 'diagnoses', 'inhibits', 'stimulates']
['isa', 'occurs_in', 'same_as', 'causes']
['isa', 'compared_with', 'augments', 'part_of']
['isa', 'prevents', 'stimulates', 'diagnoses']
