['diagnoses', 'prevents', 'diagnoses', 'diagnoses']
['stimulates', 'affects', 'interacts_with', 'augments']
['stimulates', 'complicates', 'produces', 'coexists_with']
['stimulates', 'complicates', 'causes']
['stimulates', 'coexists_with', 'produces', 'occurs_in']
['stimulates', 'part_of', 'diagnoses', 'part_of']
['stimulates', 'treats', 'disrupts', 'location_of']
['stimulates', 'location_of', 'compared_with', 'stimulates']
['stimulates', 'part_of', 'compared_with', 'augments']
['stimulates', 'produces', 'interacts_with', 'treats']
['stimulates', 'inhibits', 'produces', 'diagnoses']
['stimulates', 'occurs_in', 'stimulates', 'part_of']
['stimulates', 'causes', 'prevents', 'augments']
['stimulates', 'produces', 'part_of']
['stimulates', 'causes', 'complicates', 'stimulates']
['stimulates', 'same_as', 'compared_with', 'produces']
['stimulates', 'compared_with', 'disrupts', 'interacts_with']
['stimulates', 'affects', 'compared_with', 'augments']
['stimulates', 'inhibits', 'interacts_with', 'treats']
['stimulates', 'affects', 'same_as', 'stimulates']
['stimulates', 'location_of', 'treats', 'disrupts']
['stimulates', 'produces', 'stimulates', 'associated_with']
['stimulates', 'isa', 'coexists_with', 'occurs_in']
['stimulates', 'location_of', 'part_of']
['stimulates', 'prevents', 'part_of', 'interacts_with']
['stimulates', 'augments', 'augments', 'affects']
['stimulates', 'coexists_with', 'diagnoses', 'produces']
['stimulates', 'causes', 'disrupts', 'complicates']
['stimulates', 'causes', 'isa', 'isa']
['stimulates', 'augments', 'complicates', 'augments']
['stimulates', 'causes', 'causes', 'isa']
['stimulates', 'associated_with', 'interacts_with', 'interacts_with']
['stimulates', 'produces', 'produces', 'associated_with']
['stimulates', 'coexists_with', 'inhibits', 'diagnoses']
['stimulates', 'location_of', 'prevents', 'inhibits']
['stimulates', 'diagnoses', 'stimulates', 'compared_with']
['stimulates', 'associated_with', 'location_of', 'compared_with']
['stimulates', 'augments', 'produces', 'affects']
['stimulates', 'same_as']
['stimulates', 'causes', 'location_of', 'augments']
['stimulates', 'produces', 'complicates', 'associated_with']
['stimulates', 'isa', 'complicates', 'treats']
['stimulates', 'stimulates', 'prevents', 'occurs_in']
['stimulates', 'coexists_with', 'part_of', 'produces']
['stimulates', 'isa', 'part_of', 'interacts_with']
['stimulates', 'diagnoses', 'occurs_in', 'inhibits']
['stimulates', 'prevents', 'interacts_with', 'interacts_with']
['stimulates', 'disrupts', 'causes', 'produces']
['stimulates', 'produces', 'stimulates', 'causes']
['stimulates', 'causes', 'associated_with', 'inhibits']
['stimulates', 'stimulates', 'part_of', 'inhibits']
['stimulates', 'interacts_with', 'same_as', 'stimulates']
['stimulates', 'diagnoses', 'inhibits', 'location_of']
['stimulates', 'inhibits', 'inhibits', 'augments']
['stimulates', 'complicates', 'associated_with', 'prevents']
['associated_with', 'prevents', 'interacts_with', 'part_of']
['associated_with', 'compared_with', 'interacts_with', 'augments']
['associated_with', 'prevents', 'part_of', 'interacts_with']
['associated_with', 'location_of', 'occurs_in', 'complicates']
['associated_with', 'compared_with', 'prevents', 'produces']
['associated_with', 'disrupts', 'treats', 'isa']
['associated_with', 'occurs_in', 'part_of', 'part_of']
['associated_with', 'treats', 'prevents', 'interacts_with']
['associated_with', 'treats', 'part_of', 'associated_with']
['associated_with', 'part_of', 'interacts_with', 'same_as']
['associated_with', 'stimulates']
['associated_with', 'causes', 'interacts_with', 'disrupts']
['associated_with', 'prevents', 'disrupts', 'occurs_in']
['associated_with', 'complicates', 'causes', 'inhibits']
['associated_with', 'causes', 'diagnoses', 'produces']
['associated_with', 'associated_with', 'compared_with', 'prevents']
['associated_with', 'causes', 'prevents', 'compared_with']
['associated_with', 'occurs_in', 'diagnoses', 'treats']
['associated_with', 'associated_with', 'affects', 'interacts_with']
['associated_with', 'prevents', 'isa', 'occurs_in']
['associated_with', 'treats']
['associated_with', 'augments', 'produces', 'part_of']
['associated_with', 'same_as', 'affects', 'inhibits']
['associated_with', 'produces', 'complicates', 'causes']
['associated_with', 'prevents', 'produces', 'treats']
['associated_with', 'part_of', 'interacts_with', 'part_of']
['associated_with', 'interacts_with', 'coexists_with', 'prevents']
['associated_with', 'treats', 'disrupts', 'diagnoses']
['associated_with', 'interacts_with', 'compared_with', 'part_of']
['associated_with', 'same_as', 'produces', 'isa']
['associated_with', 'stimulates', 'diagnoses', 'disrupts']
['associated_with', 'causes', 'part_of', 'complicates']
['associated_with', 'produces', 'isa', 'interacts_with']
['associated_with', 'treats', 'prevents', 'produces']
['associated_with', 'produces', 'interacts_with', 'isa']
['associated_with', 'coexists_with', 'stimulates', 'interacts_with']
['associated_with', 'stimulates', 'stimulates', 'isa']
['associated_with', 'coexists_with', 'produces', 'compared_with']
['associated_with', 'isa', 'produces']
['associated_with', 'stimulates', 'part_of', 'prevents']
['associated_with', 'inhibits', 'disrupts', 'augments']
['associated_with', 'interacts_with', 'isa']
['associated_with', 'stimulates', 'coexists_with', 'prevents']
['associated_with', 'augments', 'complicates', 'produces']
['associated_with', 'part_of', 'stimulates', 'augments']
['associated_with', 'treats', 'compared_with', 'location_of']
['associated_with', 'causes', 'produces', 'occurs_in']
['associated_with', 'coexists_with', 'part_of', 'associated_with']
['associated_with', 'produces', 'associated_with', 'causes']
['associated_with', 'same_as', 'location_of', 'interacts_with']
['associated_with', 'prevents', 'prevents', 'occurs_in']
['associated_with', 'occurs_in', 'stimulates', 'inhibits']
['associated_with', 'occurs_in', 'inhibits', 'location_of']
['associated_with', 'complicates', 'treats', 'associated_with']
['associated_with', 'occurs_in', 'prevents', 'disrupts']
['associated_with', 'stimulates', 'inhibits', 'interacts_with']
['associated_with', 'occurs_in', 'disrupts', 'location_of']
['associated_with', 'causes', 'stimulates', 'causes']
['associated_with', 'produces', 'prevents', 'location_of']
['associated_with']
['associated_with', 'complicates', 'same_as', 'prevents']
['associated_with', 'interacts_with', 'inhibits', 'occurs_in']
['associated_with', 'prevents', 'augments', 'isa']
['associated_with', 'occurs_in', 'produces', 'diagnoses']
['associated_with', 'part_of', 'causes', 'treats']
['associated_with', 'part_of', 'treats', 'affects']
['associated_with', 'interacts_with', 'location_of', 'part_of']
['associated_with', 'occurs_in', 'affects', 'associated_with']
['associated_with', 'causes', 'causes', 'coexists_with']
['associated_with', 'occurs_in', 'stimulates', 'disrupts']
['associated_with', 'augments', 'associated_with', 'compared_with']
['associated_with', 'interacts_with', 'produces', 'treats']
['associated_with', 'produces', 'interacts_with', 'stimulates']
['associated_with', 'location_of', 'compared_with', 'interacts_with']
['associated_with', 'prevents', 'isa', 'stimulates']
['associated_with', 'inhibits', 'causes', 'compared_with']
['associated_with', 'causes', 'location_of', 'causes']
['associated_with', 'stimulates', 'causes', 'occurs_in']
['associated_with', 'affects', 'disrupts', 'isa']
['associated_with', 'produces', 'coexists_with', 'disrupts']
['associated_with', 'prevents', 'prevents', 'affects']
['associated_with', 'occurs_in', 'causes', 'interacts_with']
['associated_with', 'prevents', 'stimulates', 'interacts_with']
['associated_with', 'treats', 'prevents', 'same_as']
['associated_with', 'interacts_with', 'treats', 'associated_with']
['associated_with', 'prevents', 'stimulates', 'location_of']
['associated_with', 'occurs_in', 'causes', 'produces']
['associated_with', 'treats', 'isa', 'same_as']
['associated_with', 'location_of', 'treats', 'diagnoses']
['associated_with', 'treats', 'interacts_with', 'associated_with']
['associated_with', 'part_of', 'treats', 'occurs_in']
['associated_with', 'part_of', 'complicates', 'occurs_in']
['associated_with', 'affects', 'produces', 'occurs_in']
['associated_with', 'associated_with', 'prevents', 'same_as']
['associated_with', 'prevents', 'affects', 'causes']
['associated_with', 'stimulates', 'occurs_in', 'stimulates']
['associated_with', 'isa', 'isa', 'treats']
['associated_with', 'disrupts', 'prevents', 'same_as']
['associated_with', 'treats', 'treats', 'occurs_in']
['treats', 'compared_with', 'prevents', 'compared_with']
['treats', 'interacts_with', 'prevents', 'part_of']
['treats', 'produces', 'augments', 'prevents']
['treats', 'causes', 'produces', 'affects']
['treats', 'location_of', 'associated_with', 'part_of']
['treats', 'stimulates', 'location_of', 'stimulates']
['treats', 'isa', 'complicates', 'part_of']
['treats', 'interacts_with', 'prevents', 'interacts_with']
['treats', 'causes', 'complicates']
['treats', 'treats', 'produces', 'complicates']
['treats', 'part_of', 'coexists_with', 'produces']
['treats', 'interacts_with', 'stimulates', 'diagnoses']
['treats', 'location_of', 'isa', 'affects']
['treats', 'stimulates', 'causes', 'causes']
['treats', 'disrupts', 'disrupts', 'interacts_with']
['treats', 'prevents']
['treats', 'complicates', 'isa']
['treats', 'prevents', 'stimulates', 'interacts_with']
['treats', 'interacts_with', 'compared_with', 'produces']
['treats', 'causes', 'diagnoses', 'associated_with']
['treats', 'augments', 'causes', 'compared_with']
['treats', 'compared_with', 'compared_with', 'inhibits']
['treats', 'inhibits', 'augments', 'coexists_with']
['treats']
['treats', 'disrupts', 'diagnoses', 'treats']
['treats', 'complicates', 'causes', 'produces']
['treats', 'treats', 'affects', 'complicates']
['treats', 'occurs_in', 'associated_with', 'prevents']
['treats', 'stimulates', 'disrupts', 'affects']
['treats', 'causes', 'coexists_with', 'compared_with']
['treats', 'stimulates', 'treats', 'produces']
['treats', 'prevents', 'coexists_with', 'compared_with']
['treats', 'same_as', 'associated_with', 'prevents']
['treats', 'produces', 'diagnoses', 'stimulates']
['treats', 'compared_with', 'produces', 'inhibits']
['treats', 'treats', 'stimulates', 'complicates']
['treats', 'associated_with', 'complicates', 'disrupts']
['treats', 'produces', 'causes', 'coexists_with']
['treats', 'prevents', 'interacts_with', 'augments']
['treats', 'same_as', 'produces', 'occurs_in']
['treats', 'prevents', 'part_of', 'location_of']
['treats', 'inhibits', 'treats', 'inhibits']
['treats', 'associated_with', 'location_of', 'location_of']
['treats', 'occurs_in', 'associated_with', 'augments']
['treats', 'produces', 'part_of', 'complicates']
['treats', 'diagnoses', 'isa', 'augments']
['treats', 'affects', 'location_of', 'produces']
['treats', 'interacts_with', 'stimulates', 'causes']
['treats', 'treats', 'diagnoses', 'produces']
['treats', 'inhibits', 'prevents', 'stimulates']
['treats', 'coexists_with', 'treats', 'isa']
['treats', 'prevents', 'isa', 'produces']
['treats', 'produces', 'diagnoses', 'part_of']
['treats', 'location_of', 'diagnoses', 'complicates']
['treats', 'part_of', 'interacts_with', 'coexists_with']
['treats', 'interacts_with', 'compared_with', 'isa']
['treats', 'occurs_in', 'part_of', 'produces']
['treats', 'disrupts', 'stimulates', 'prevents']
['treats', 'coexists_with', 'produces', 'associated_with']
['treats', 'treats', 'compared_with', 'causes']
['treats', 'isa', 'occurs_in', 'inhibits']
['treats', 'causes', 'location_of', 'affects']
['treats', 'diagnoses', 'stimulates', 'inhibits']
['treats', 'occurs_in', 'stimulates', 'compared_with']
['treats', 'occurs_in', 'disrupts', 'disrupts']
['treats', 'inhibits', 'compared_with', 'isa']
['treats', 'associated_with', 'coexists_with', 'coexists_with']
['treats', 'associated_with', 'compared_with', 'stimulates']
['treats', 'causes', 'treats', 'causes']
['treats', 'affects', 'complicates', 'compared_with']
['treats', 'isa', 'part_of', 'coexists_with']
['treats', 'diagnoses', 'coexists_with', 'produces']
['treats', 'interacts_with', 'treats', 'compared_with']
['treats', 'compared_with', 'produces', 'location_of']
['treats', 'causes', 'part_of', 'location_of']
['treats', 'treats', 'prevents', 'inhibits']
['treats', 'causes', 'interacts_with', 'coexists_with']
['treats', 'isa', 'occurs_in', 'coexists_with']
['treats', 'interacts_with', 'occurs_in', 'disrupts']
['treats', 'location_of', 'diagnoses', 'disrupts']
['treats', 'diagnoses', 'inhibits', 'diagnoses']
['treats', 'associated_with']
['treats', 'isa', 'causes', 'treats']
['treats', 'treats', 'same_as', 'stimulates']
['treats', 'same_as', 'inhibits', 'disrupts']
['treats', 'same_as', 'inhibits', 'part_of']
['treats', 'prevents', 'isa', 'inhibits']
['treats', 'part_of', 'complicates', 'causes']
['treats', 'associated_with', 'disrupts', 'prevents']
['treats', 'complicates', 'isa', 'location_of']
['treats', 'produces', 'disrupts', 'inhibits']
['treats', 'occurs_in', 'same_as', 'isa']
['treats', 'inhibits', 'affects', 'stimulates']
['treats', 'causes', 'same_as', 'inhibits']
['treats', 'part_of', 'inhibits', 'augments']
['treats', 'stimulates', 'disrupts', 'coexists_with']
['treats', 'causes', 'isa', 'occurs_in']
['treats', 'causes', 'same_as', 'diagnoses']
['treats', 'part_of', 'interacts_with', 'causes']
['treats', 'location_of', 'produces', 'same_as']
['affects', 'associated_with', 'disrupts', 'interacts_with']
['affects', 'part_of', 'prevents', 'inhibits']
['affects', 'treats', 'coexists_with', 'stimulates']
['affects', 'prevents', 'associated_with', 'complicates']
['affects', 'stimulates', 'treats', 'prevents']
['affects', 'affects', 'augments', 'inhibits']
['affects', 'stimulates', 'prevents', 'inhibits']
['affects', 'same_as', 'causes', 'produces']
['affects', 'occurs_in', 'location_of', 'augments']
['affects', 'coexists_with', 'causes']
['affects', 'occurs_in', 'associated_with', 'produces']
['affects', 'prevents', 'augments', 'part_of']
['affects', 'same_as', 'same_as', 'compared_with']
['affects', 'diagnoses', 'isa', 'stimulates']
['affects']
['affects', 'causes', 'disrupts', 'affects']
['affects', 'location_of', 'inhibits', 'coexists_with']
['affects', 'disrupts']
['affects', 'location_of', 'location_of', 'produces']
['affects', 'causes', 'affects', 'augments']
['affects', 'compared_with', 'inhibits', 'produces']
['affects', 'augments', 'diagnoses', 'part_of']
['affects', 'complicates', 'occurs_in', 'inhibits']
['affects', 'prevents', 'coexists_with', 'disrupts']
['affects', 'occurs_in', 'affects', 'location_of']
['affects', 'stimulates']
['affects', 'interacts_with', 'produces', 'inhibits']
['affects', 'compared_with', 'treats', 'isa']
['affects', 'occurs_in', 'coexists_with', 'interacts_with']
['affects', 'interacts_with']
['affects', 'causes', 'diagnoses', 'complicates']
['affects', 'coexists_with', 'prevents', 'same_as']
['affects', 'interacts_with', 'augments', 'augments']
['affects', 'occurs_in', 'disrupts', 'prevents']
['affects', 'disrupts', 'stimulates', 'disrupts']
['affects', 'stimulates', 'produces', 'coexists_with']
['affects', 'prevents', 'disrupts', 'location_of']
['affects', 'augments', 'affects', 'location_of']
['affects', 'produces', 'affects', 'coexists_with']
['affects', 'treats', 'causes', 'causes']
['affects', 'diagnoses', 'treats', 'isa']
['affects', 'produces', 'inhibits', 'interacts_with']
['affects', 'treats', 'augments', 'occurs_in']
['affects', 'part_of', 'occurs_in', 'produces']
['affects', 'interacts_with', 'causes', 'augments']
['affects', 'isa', 'diagnoses', 'stimulates']
['affects', 'treats', 'augments', 'produces']
['affects', 'produces', 'causes', 'causes']
['affects', 'inhibits']
['affects', 'augments', 'produces', 'affects']
['affects', 'treats', 'prevents', 'produces']
['affects', 'coexists_with', 'treats', 'prevents']
['affects', 'complicates', 'coexists_with', 'inhibits']
['affects', 'produces', 'location_of', 'prevents']
['affects', 'stimulates', 'compared_with', 'occurs_in']
['affects', 'occurs_in', 'prevents', 'affects']
['affects', 'complicates', 'affects', 'compared_with']
['affects', 'causes', 'prevents', 'associated_with']
['affects', 'diagnoses', 'interacts_with', 'treats']
['affects', 'occurs_in', 'part_of', 'treats']
['affects', 'augments', 'produces', 'prevents']
['affects', 'coexists_with', 'same_as', 'isa']
['affects', 'prevents', 'produces', 'isa']
['affects', 'diagnoses', 'location_of', 'occurs_in']
['affects', 'disrupts', 'prevents', 'location_of']
['affects', 'augments', 'same_as', 'coexists_with']
['affects', 'interacts_with', 'isa', 'location_of']
['affects', 'complicates', 'diagnoses', 'diagnoses']
['affects', 'part_of', 'produces', 'stimulates']
['affects', 'prevents']
['affects', 'produces', 'occurs_in', 'causes']
['affects', 'location_of', 'prevents', 'treats']
['affects', 'prevents', 'same_as', 'prevents']
['affects', 'coexists_with', 'occurs_in', 'prevents']
['affects', 'isa', 'causes', 'part_of']
['affects', 'inhibits', 'prevents', 'augments']
['affects', 'prevents', 'location_of', 'stimulates']
['affects', 'complicates', 'interacts_with', 'isa']
['affects', 'part_of', 'complicates', 'treats']
['affects', 'coexists_with', 'occurs_in', 'occurs_in']
['affects', 'stimulates', 'associated_with', 'coexists_with']
['affects', 'part_of', 'produces', 'complicates']
['affects', 'causes', 'disrupts', 'compared_with']
['affects', 'disrupts', 'affects', 'coexists_with']
['affects', 'causes', 'prevents', 'prevents']
['affects', 'causes', 'augments', 'augments']
['affects', 'produces', 'stimulates', 'produces']
['affects', 'stimulates', 'associated_with', 'part_of']
['affects', 'prevents', 'causes', 'occurs_in']
['affects', 'disrupts', 'isa', 'produces']
['affects', 'part_of', 'prevents', 'complicates']
['affects', 'compared_with']
['affects', 'stimulates', 'diagnoses', 'disrupts']
['affects', 'inhibits', 'occurs_in', 'isa']
['affects', 'augments']
['affects', 'interacts_with', 'occurs_in', 'inhibits']
['affects', 'isa', 'produces', 'inhibits']
['interacts_with', 'produces', 'compared_with', 'produces']
['interacts_with', 'produces', 'coexists_with', 'treats']
['interacts_with', 'diagnoses', 'inhibits', 'associated_with']
['interacts_with', 'same_as', 'coexists_with', 'associated_with']
['interacts_with', 'causes', 'prevents', 'stimulates']
['interacts_with', 'associated_with', 'inhibits', 'stimulates']
['interacts_with', 'occurs_in', 'part_of', 'compared_with']
['interacts_with', 'compared_with', 'causes', 'coexists_with']
['interacts_with', 'produces', 'isa', 'produces']
['interacts_with', 'stimulates', 'stimulates', 'part_of']
['interacts_with', 'coexists_with', 'affects', 'isa']
['interacts_with', 'affects', 'location_of', 'interacts_with']
['interacts_with', 'part_of', 'prevents']
['interacts_with', 'augments', 'affects', 'isa']
['interacts_with', 'diagnoses', 'disrupts', 'associated_with']
['interacts_with', 'causes', 'treats', 'compared_with']
['interacts_with', 'augments', 'treats']
['interacts_with', 'prevents', 'compared_with', 'occurs_in']
['interacts_with', 'diagnoses', 'augments', 'inhibits']
['interacts_with', 'stimulates', 'augments', 'compared_with']
['interacts_with', 'coexists_with', 'occurs_in', 'interacts_with']
['interacts_with', 'same_as', 'causes', 'disrupts']
['interacts_with', 'coexists_with', 'compared_with', 'occurs_in']
['interacts_with', 'disrupts', 'associated_with', 'causes']
['interacts_with', 'prevents', 'location_of', 'diagnoses']
['interacts_with', 'interacts_with', 'inhibits', 'prevents']
['interacts_with', 'inhibits', 'same_as', 'treats']
['interacts_with', 'same_as', 'inhibits', 'interacts_with']
['interacts_with', 'occurs_in', 'prevents', 'produces']
['interacts_with', 'affects', 'produces', 'treats']
['interacts_with', 'treats', 'complicates', 'associated_with']
['interacts_with', 'location_of', 'disrupts', 'stimulates']
['interacts_with', 'produces', 'associated_with', 'compared_with']
['interacts_with', 'associated_with', 'diagnoses', 'prevents']
['interacts_with', 'causes', 'inhibits', 'part_of']
['interacts_with', 'affects', 'disrupts', 'part_of']
['interacts_with', 'location_of', 'part_of', 'isa']
['interacts_with', 'inhibits', 'associated_with', 'prevents']
['interacts_with', 'prevents', 'produces', 'same_as']
['interacts_with', 'occurs_in', 'complicates', 'location_of']
['interacts_with', 'disrupts', 'occurs_in']
['interacts_with', 'interacts_with', 'occurs_in', 'associated_with']
['interacts_with', 'interacts_with', 'augments', 'occurs_in']
['interacts_with', 'complicates']
['interacts_with', 'prevents', 'occurs_in', 'part_of']
['interacts_with', 'disrupts', 'causes', 'causes']
['interacts_with', 'stimulates', 'complicates', 'affects']
['interacts_with', 'part_of', 'causes', 'coexists_with']
['interacts_with', 'augments', 'disrupts', 'part_of']
['interacts_with', 'interacts_with', 'compared_with']
['interacts_with', 'interacts_with', 'interacts_with', 'prevents']
['interacts_with', 'isa', 'causes', 'complicates']
['interacts_with', 'complicates', 'compared_with', 'causes']
['interacts_with', 'location_of', 'affects', 'coexists_with']
['interacts_with', 'produces', 'diagnoses', 'prevents']
['interacts_with', 'disrupts', 'disrupts', 'coexists_with']
['interacts_with', 'stimulates', 'disrupts']
['interacts_with', 'isa', 'part_of', 'complicates']
['interacts_with', 'isa', 'part_of', 'affects']
['interacts_with', 'prevents', 'complicates', 'affects']
['interacts_with', 'prevents', 'treats', 'produces']
['interacts_with', 'stimulates', 'compared_with', 'associated_with']
['interacts_with', 'inhibits', 'diagnoses', 'diagnoses']
['interacts_with', 'part_of', 'part_of', 'prevents']
['interacts_with', 'produces', 'prevents', 'part_of']
['interacts_with', 'part_of', 'occurs_in', 'coexists_with']
['interacts_with', 'interacts_with', 'treats', 'coexists_with']
['interacts_with', 'causes', 'treats', 'treats']
['interacts_with', 'causes', 'stimulates', 'produces']
['interacts_with', 'treats', 'causes', 'associated_with']
['interacts_with', 'location_of', 'affects', 'augments']
['interacts_with', 'occurs_in', 'inhibits', 'stimulates']
['interacts_with', 'causes', 'produces', 'disrupts']
['interacts_with', 'part_of', 'isa', 'treats']
['interacts_with', 'produces', 'causes', 'causes']
['interacts_with', 'causes', 'associated_with', 'produces']
['interacts_with', 'prevents', 'complicates', 'associated_with']
['interacts_with', 'augments', 'part_of', 'same_as']
['interacts_with', 'inhibits']
['interacts_with', 'compared_with', 'produces', 'associated_with']
['interacts_with', 'disrupts', 'interacts_with', 'compared_with']
['interacts_with', 'occurs_in', 'coexists_with', 'interacts_with']
['interacts_with']
['interacts_with', 'treats', 'inhibits', 'stimulates']
['interacts_with', 'interacts_with', 'stimulates', 'prevents']
['interacts_with', 'occurs_in', 'complicates', 'disrupts']
['interacts_with', 'stimulates', 'location_of', 'complicates']
['interacts_with', 'inhibits', 'part_of', 'part_of']
['interacts_with', 'stimulates', 'complicates', 'isa']
['interacts_with', 'same_as', 'prevents', 'inhibits']
['interacts_with', 'complicates', 'coexists_with', 'affects']
['interacts_with', 'stimulates', 'inhibits', 'disrupts']
['interacts_with', 'disrupts', 'location_of', 'augments']
['interacts_with', 'prevents', 'occurs_in', 'occurs_in']
['interacts_with', 'coexists_with', 'prevents', 'location_of']
['interacts_with', 'causes', 'coexists_with', 'same_as']
['interacts_with', 'isa', 'occurs_in', 'associated_with']
['interacts_with', 'stimulates', 'causes', 'inhibits']
['interacts_with', 'isa', 'location_of', 'affects']
['coexists_with', 'location_of', 'inhibits', 'causes']
['coexists_with', 'same_as', 'causes', 'complicates']
['coexists_with', 'inhibits', 'compared_with', 'coexists_with']
['coexists_with', 'prevents', 'diagnoses', 'isa']
['coexists_with', 'augments', 'prevents', 'coexists_with']
['coexists_with', 'produces', 'inhibits', 'causes']
['coexists_with', 'interacts_with', 'associated_with', 'affects']
['coexists_with', 'diagnoses']
['coexists_with', 'complicates', 'coexists_with', 'complicates']
['coexists_with', 'occurs_in', 'occurs_in', 'produces']
['coexists_with', 'location_of', 'stimulates', 'disrupts']
['coexists_with', 'prevents', 'occurs_in', 'inhibits']
['coexists_with', 'diagnoses', 'compared_with', 'prevents']
['coexists_with', 'causes', 'disrupts', 'associated_with']
['coexists_with', 'stimulates', 'coexists_with', 'produces']
['coexists_with', 'coexists_with', 'disrupts', 'coexists_with']
['coexists_with', 'causes', 'coexists_with', 'complicates']
['coexists_with', 'prevents', 'disrupts', 'coexists_with']
['coexists_with', 'prevents', 'occurs_in', 'location_of']
['coexists_with', 'augments', 'isa', 'produces']
['coexists_with', 'isa', 'treats', 'complicates']
['coexists_with', 'location_of', 'disrupts', 'coexists_with']
['coexists_with', 'inhibits', 'isa', 'complicates']
['coexists_with', 'coexists_with', 'causes']
['coexists_with', 'augments', 'interacts_with', 'occurs_in']
['coexists_with', 'coexists_with', 'treats', 'occurs_in']
['coexists_with', 'disrupts', 'diagnoses', 'part_of']
['coexists_with', 'produces', 'diagnoses', 'causes']
['coexists_with', 'prevents', 'interacts_with', 'prevents']
['coexists_with', 'prevents', 'interacts_with', 'interacts_with']
['coexists_with', 'compared_with', 'produces', 'inhibits']
['coexists_with', 'inhibits', 'location_of', 'interacts_with']
['coexists_with', 'produces', 'treats', 'coexists_with']
['coexists_with', 'produces', 'treats', 'complicates']
['coexists_with', 'causes', 'causes', 'interacts_with']
['coexists_with', 'causes', 'interacts_with', 'occurs_in']
['coexists_with', 'compared_with', 'interacts_with', 'treats']
['coexists_with', 'affects', 'treats', 'produces']
['coexists_with', 'augments', 'compared_with', 'inhibits']
['coexists_with', 'part_of', 'part_of', 'same_as']
['coexists_with', 'diagnoses', 'part_of', 'diagnoses']
['coexists_with', 'isa', 'causes', 'stimulates']
['coexists_with', 'causes']
['coexists_with', 'disrupts', 'prevents', 'diagnoses']
['coexists_with', 'treats', 'inhibits', 'causes']
['coexists_with', 'augments', 'interacts_with', 'causes']
['coexists_with', 'interacts_with', 'diagnoses', 'location_of']
['coexists_with', 'part_of', 'interacts_with', 'coexists_with']
['coexists_with', 'associated_with', 'interacts_with', 'occurs_in']
['coexists_with', 'compared_with', 'prevents', 'affects']
['coexists_with']
['coexists_with', 'produces', 'interacts_with', 'compared_with']
['coexists_with', 'prevents', 'stimulates', 'disrupts']
['coexists_with', 'interacts_with', 'interacts_with', 'disrupts']
['coexists_with', 'inhibits', 'causes', 'disrupts']
['coexists_with', 'same_as', 'prevents', 'treats']
['coexists_with', 'part_of', 'produces', 'produces']
['coexists_with', 'coexists_with', 'disrupts', 'augments']
['coexists_with', 'causes', 'coexists_with', 'interacts_with']
['coexists_with', 'complicates', 'isa', 'prevents']
['coexists_with', 'interacts_with', 'prevents', 'location_of']
['coexists_with', 'causes', 'stimulates', 'location_of']
['coexists_with', 'interacts_with', 'compared_with', 'causes']
['coexists_with', 'affects', 'causes', 'augments']
['coexists_with', 'occurs_in', 'interacts_with', 'compared_with']
['coexists_with', 'augments', 'part_of', 'isa']
['coexists_with', 'interacts_with', 'isa', 'location_of']
['coexists_with', 'causes', 'interacts_with', 'coexists_with']
['coexists_with', 'diagnoses', 'stimulates', 'prevents']
['coexists_with', 'prevents', 'stimulates', 'occurs_in']
['coexists_with', 'complicates', 'interacts_with', 'coexists_with']
['coexists_with', 'diagnoses', 'same_as', 'prevents']
['coexists_with', 'disrupts', 'produces', 'complicates']
['coexists_with', 'produces', 'compared_with', 'produces']
['coexists_with', 'disrupts', 'part_of']
['coexists_with', 'augments', 'same_as', 'augments']
['coexists_with', 'coexists_with', 'complicates', 'coexists_with']
['coexists_with', 'isa', 'coexists_with', 'occurs_in']
['coexists_with', 'treats', 'isa', 'coexists_with']
['coexists_with', 'produces', 'affects', 'disrupts']
['coexists_with', 'causes', 'causes', 'inhibits']
['coexists_with', 'treats', 'occurs_in', 'disrupts']
['coexists_with', 'inhibits', 'part_of', 'prevents']
['coexists_with', 'augments', 'inhibits', 'diagnoses']
['coexists_with', 'compared_with', 'disrupts', 'prevents']
['coexists_with', 'interacts_with', 'location_of', 'produces']
['coexists_with', 'part_of', 'part_of', 'compared_with']
['coexists_with', 'associated_with', 'location_of', 'causes']
['coexists_with', 'augments', 'stimulates', 'disrupts']
['coexists_with', 'disrupts', 'stimulates', 'produces']
['coexists_with', 'prevents']
['coexists_with', 'affects', 'associated_with', 'location_of']
['coexists_with', 'occurs_in', 'diagnoses', 'same_as']
['coexists_with', 'causes', 'stimulates', 'disrupts']
['coexists_with', 'inhibits', 'produces', 'location_of']
['coexists_with', 'occurs_in', 'inhibits', 'causes']
['coexists_with', 'produces', 'complicates', 'stimulates']
['coexists_with', 'complicates', 'causes', 'diagnoses']
['coexists_with', 'location_of', 'complicates', 'inhibits']
['coexists_with', 'stimulates', 'affects', 'inhibits']
['isa', 'prevents', 'disrupts', 'occurs_in']
['isa', 'complicates', 'interacts_with', 'part_of']
['isa', 'prevents', 'interacts_with', 'interacts_with']
['isa', 'coexists_with', 'inhibits', 'stimulates']
['isa', 'compared_with', 'produces', 'causes']
['isa', 'prevents', 'prevents', 'occurs_in']
['isa', 'isa', 'produces', 'compared_with']
['isa', 'same_as', 'inhibits', 'affects']
['isa', 'part_of', 'augments', 'prevents']
['isa', 'part_of', 'location_of', 'affects']
['isa', 'complicates', 'compared_with', 'treats']
