['diagnoses', 'same_as', 'produces', 'inhibits']
['associated_with', 'stimulates', 'location_of', 'compared_with']
['associated_with', 'stimulates', 'augments', 'interacts_with']
['associated_with', 'augments', 'complicates', 'interacts_with']
['associated_with', 'coexists_with', 'compared_with', 'stimulates']
['associated_with', 'location_of', 'prevents', 'part_of']
['associated_with', 'coexists_with', 'treats', 'stimulates']
['associated_with', 'inhibits', 'disrupts', 'inhibits']
['associated_with', 'disrupts', 'inhibits', 'coexists_with']
['associated_with', 'produces', 'causes', 'produces']
['associated_with', 'associated_with', 'disrupts', 'treats']
['associated_with', 'augments', 'diagnoses', 'produces']
['associated_with', 'compared_with', 'diagnoses', 'associated_with']
['associated_with', 'interacts_with', 'complicates', 'diagnoses']
['associated_with', 'same_as', 'disrupts', 'produces']
['associated_with', 'stimulates', 'associated_with', 'treats']
['associated_with', 'disrupts', 'associated_with', 'location_of']
['associated_with', 'stimulates', 'causes', 'part_of']
['associated_with', 'augments', 'inhibits', 'produces']
['associated_with', 'interacts_with', 'isa', 'interacts_with']
['associated_with', 'part_of', 'treats', 'complicates']
['associated_with', 'treats', 'complicates', 'diagnoses']
['associated_with', 'diagnoses', 'disrupts', 'same_as']
['associated_with', 'causes']
['associated_with', 'coexists_with', 'augments', 'location_of']
['associated_with', 'isa', 'inhibits', 'causes']
['associated_with', 'occurs_in', 'treats', 'coexists_with']
['associated_with', 'treats', 'disrupts', 'treats']
['associated_with', 'prevents', 'interacts_with', 'prevents']
['associated_with', 'produces', 'location_of', 'treats']
['associated_with', 'occurs_in', 'causes', 'compared_with']
['associated_with', 'diagnoses', 'occurs_in', 'causes']
['associated_with', 'location_of', 'same_as', 'treats']
['associated_with', 'same_as', 'occurs_in', 'diagnoses']
['associated_with', 'isa', 'isa']
['associated_with', 'complicates', 'augments', 'interacts_with']
['associated_with', 'inhibits', 'location_of', 'stimulates']
['associated_with', 'coexists_with', 'affects', 'causes']
['associated_with', 'stimulates', 'isa', 'disrupts']
['associated_with', 'causes', 'stimulates', 'produces']
['associated_with', 'interacts_with', 'prevents', 'treats']
['associated_with', 'part_of', 'isa', 'disrupts']
['associated_with', 'produces', 'causes', 'compared_with']
['associated_with', 'coexists_with', 'occurs_in', 'complicates']
['associated_with', 'compared_with', 'compared_with', 'associated_with']
['associated_with', 'part_of', 'complicates', 'affects']
['associated_with', 'coexists_with', 'occurs_in', 'diagnoses']
['associated_with', 'part_of', 'coexists_with', 'complicates']
['associated_with', 'prevents', 'location_of', 'inhibits']
['associated_with', 'causes', 'affects', 'coexists_with']
['associated_with', 'causes', 'complicates', 'associated_with']
['associated_with', 'causes', 'augments', 'produces']
['associated_with', 'stimulates', 'part_of', 'associated_with']
['associated_with', 'stimulates', 'interacts_with', 'diagnoses']
['associated_with', 'associated_with', 'occurs_in', 'part_of']
['associated_with', 'diagnoses', 'coexists_with', 'inhibits']
['associated_with', 'interacts_with', 'augments', 'isa']
['associated_with', 'complicates', 'treats', 'causes']
['associated_with', 'prevents', 'diagnoses', 'complicates']
['associated_with', 'compared_with', 'affects', 'inhibits']
['associated_with', 'location_of', 'interacts_with', 'prevents']
['associated_with', 'diagnoses', 'stimulates', 'affects']
['associated_with', 'diagnoses', 'complicates', 'prevents']
['associated_with', 'diagnoses', 'prevents', 'causes']
['associated_with', 'diagnoses', 'stimulates', 'part_of']
['associated_with', 'associated_with', 'stimulates', 'part_of']
['associated_with', 'inhibits', 'location_of', 'prevents']
['associated_with', 'coexists_with', 'interacts_with', 'affects']
['associated_with']
['associated_with', 'prevents', 'compared_with', 'compared_with']
['associated_with', 'location_of', 'treats', 'produces']
['associated_with', 'stimulates', 'diagnoses', 'augments']
['associated_with', 'produces', 'diagnoses', 'stimulates']
['associated_with', 'associated_with', 'augments', 'diagnoses']
['associated_with', 'same_as', 'prevents', 'prevents']
['associated_with', 'produces', 'coexists_with', 'interacts_with']
['associated_with', 'augments', 'part_of', 'compared_with']
['associated_with', 'same_as', 'affects', 'complicates']
['associated_with', 'location_of', 'associated_with', 'isa']
['associated_with', 'affects', 'part_of', 'complicates']
['associated_with', 'same_as', 'augments', 'affects']
['associated_with', 'compared_with', 'stimulates', 'causes']
['associated_with', 'inhibits', 'coexists_with', 'inhibits']
['associated_with', 'complicates', 'produces', 'prevents']
['associated_with', 'produces', 'treats', 'occurs_in']
['associated_with', 'compared_with', 'inhibits', 'disrupts']
['associated_with', 'disrupts', 'location_of', 'associated_with']
['associated_with', 'produces', 'causes', 'associated_with']
['associated_with', 'complicates', 'treats', 'coexists_with']
['associated_with', 'part_of', 'coexists_with', 'treats']
['associated_with', 'disrupts', 'inhibits', 'treats']
['associated_with', 'treats', 'isa', 'associated_with']
['associated_with', 'treats', 'interacts_with', 'part_of']
['associated_with', 'complicates', 'disrupts', 'interacts_with']
['associated_with', 'associated_with', 'complicates', 'produces']
['treats', 'occurs_in', 'associated_with', 'compared_with']
['treats', 'same_as', 'part_of', 'location_of']
['treats', 'inhibits', 'compared_with', 'isa']
['treats', 'location_of', 'augments', 'augments']
['treats', 'causes', 'part_of', 'disrupts']
['treats', 'inhibits', 'part_of', 'same_as']
['treats', 'compared_with', 'inhibits', 'treats']
['treats', 'stimulates', 'treats', 'occurs_in']
['treats', 'interacts_with', 'occurs_in']
['treats', 'affects', 'disrupts', 'interacts_with']
['treats', 'associated_with', 'same_as', 'produces']
['treats', 'augments', 'causes', 'complicates']
['treats', 'location_of', 'same_as', 'disrupts']
['treats', 'coexists_with', 'augments', 'prevents']
['treats', 'stimulates', 'prevents', 'prevents']
['treats', 'occurs_in', 'affects', 'coexists_with']
['treats', 'associated_with', 'location_of', 'treats']
['treats', 'stimulates', 'inhibits', 'disrupts']
['treats', 'same_as', 'treats', 'affects']
['treats', 'same_as', 'isa', 'interacts_with']
['treats', 'disrupts', 'diagnoses', 'location_of']
['treats', 'inhibits', 'diagnoses', 'affects']
['treats', 'treats', 'diagnoses', 'affects']
['treats', 'coexists_with', 'location_of', 'treats']
['treats', 'treats', 'diagnoses', 'inhibits']
['treats', 'treats', 'augments']
['treats', 'occurs_in', 'associated_with', 'location_of']
['treats', 'prevents', 'causes', 'coexists_with']
['treats', 'inhibits', 'disrupts']
['treats', 'coexists_with', 'isa', 'compared_with']
['treats', 'causes', 'diagnoses', 'causes']
['treats', 'part_of', 'complicates']
['treats', 'augments', 'disrupts', 'interacts_with']
['treats', 'isa', 'part_of', 'treats']
['treats', 'occurs_in', 'occurs_in', 'coexists_with']
['treats', 'location_of', 'augments', 'stimulates']
['treats', 'prevents', 'prevents', 'interacts_with']
['treats', 'occurs_in', 'compared_with', 'location_of']
['treats', 'associated_with', 'treats', 'isa']
['treats', 'part_of', 'part_of', 'same_as']
['treats', 'treats', 'part_of', 'stimulates']
['treats', 'inhibits', 'diagnoses', 'compared_with']
['treats', 'prevents', 'same_as', 'disrupts']
['treats', 'affects', 'compared_with', 'compared_with']
['treats', 'produces', 'interacts_with', 'augments']
['treats', 'diagnoses', 'affects', 'prevents']
['treats', 'affects', 'disrupts', 'part_of']
['treats', 'augments', 'occurs_in', 'interacts_with']
['treats', 'location_of', 'isa', 'isa']
['treats', 'complicates', 'augments', 'same_as']
['treats', 'compared_with', 'stimulates', 'complicates']
['treats', 'stimulates', 'disrupts', 'inhibits']
['treats', 'prevents', 'causes', 'complicates']
['treats', 'affects', 'disrupts', 'treats']
['treats', 'isa']
['treats', 'augments', 'treats', 'causes']
['treats', 'affects', 'same_as', 'occurs_in']
['treats', 'complicates', 'causes', 'affects']
['treats', 'disrupts', 'disrupts', 'causes']
['treats', 'affects', 'produces', 'produces']
['treats', 'isa', 'coexists_with', 'interacts_with']
['treats', 'affects', 'disrupts', 'associated_with']
['treats', 'affects', 'diagnoses', 'diagnoses']
['treats', 'compared_with', 'disrupts', 'same_as']
['treats', 'complicates', 'coexists_with', 'coexists_with']
['treats', 'complicates', 'prevents', 'location_of']
['treats', 'same_as', 'location_of', 'complicates']
['treats', 'affects', 'compared_with', 'coexists_with']
['treats', 'prevents']
['treats', 'prevents', 'part_of', 'compared_with']
['treats', 'prevents', 'associated_with', 'compared_with']
['treats', 'same_as', 'prevents', 'coexists_with']
['treats', 'complicates', 'augments', 'prevents']
['treats', 'disrupts', 'augments', 'inhibits']
['treats', 'produces', 'same_as', 'treats']
['treats', 'treats', 'coexists_with', 'causes']
['treats', 'occurs_in', 'augments', 'coexists_with']
['treats', 'location_of', 'complicates', 'inhibits']
['treats', 'location_of', 'isa', 'complicates']
['treats', 'occurs_in', 'affects', 'augments']
['treats', 'inhibits', 'diagnoses', 'prevents']
['treats', 'interacts_with', 'disrupts', 'complicates']
['treats', 'treats', 'treats', 'same_as']
['treats', 'coexists_with', 'treats', 'prevents']
['treats', 'augments', 'compared_with', 'same_as']
['treats', 'part_of', 'disrupts', 'part_of']
['treats', 'occurs_in', 'augments']
['treats', 'compared_with', 'isa', 'diagnoses']
['treats', 'associated_with', 'isa', 'complicates']
['treats']
['treats', 'prevents', 'prevents', 'disrupts']
['treats', 'occurs_in', 'treats', 'affects']
['treats', 'diagnoses', 'inhibits', 'compared_with']
['treats', 'diagnoses', 'diagnoses', 'prevents']
['treats', 'interacts_with', 'same_as', 'complicates']
['affects']
['affects', 'causes', 'disrupts', 'interacts_with']
['affects', 'prevents', 'compared_with', 'location_of']
['affects', 'coexists_with', 'compared_with', 'augments']
['affects', 'inhibits', 'prevents', 'coexists_with']
['affects', 'diagnoses', 'stimulates', 'augments']
['affects', 'associated_with', 'same_as', 'complicates']
['affects', 'disrupts', 'compared_with']
['affects', 'occurs_in', 'isa', 'affects']
['affects', 'isa', 'diagnoses', 'occurs_in']
['affects', 'treats', 'disrupts', 'complicates']
['affects', 'affects']
['affects', 'prevents', 'isa', 'causes']
['affects', 'part_of', 'produces', 'produces']
['affects', 'prevents', 'affects', 'interacts_with']
['affects', 'prevents', 'complicates', 'treats']
['affects', 'produces', 'complicates', 'stimulates']
['affects', 'interacts_with', 'stimulates']
['affects', 'treats', 'causes', 'causes']
['affects', 'complicates', 'isa', 'produces']
['affects', 'isa', 'coexists_with', 'stimulates']
['affects', 'occurs_in', 'causes', 'isa']
['affects', 'occurs_in', 'compared_with', 'diagnoses']
['affects', 'occurs_in', 'compared_with', 'stimulates']
['affects', 'produces', 'inhibits', 'causes']
['affects', 'augments', 'coexists_with', 'location_of']
['affects', 'affects', 'augments', 'disrupts']
['affects', 'coexists_with', 'same_as', 'complicates']
['affects', 'compared_with', 'affects', 'coexists_with']
['affects', 'stimulates', 'stimulates', 'inhibits']
['affects', 'interacts_with', 'affects', 'occurs_in']
['affects', 'occurs_in']
['affects', 'produces', 'coexists_with']
['affects', 'location_of', 'part_of', 'interacts_with']
['affects', 'causes', 'location_of', 'interacts_with']
['affects', 'occurs_in', 'coexists_with', 'prevents']
['affects', 'same_as', 'stimulates', 'stimulates']
['affects', 'compared_with', 'location_of', 'affects']
['affects', 'compared_with', 'treats', 'compared_with']
['affects', 'disrupts', 'causes', 'interacts_with']
['affects', 'prevents', 'diagnoses', 'same_as']
['affects', 'prevents', 'occurs_in', 'causes']
['affects', 'augments', 'treats', 'coexists_with']
['affects', 'same_as', 'produces', 'treats']
['affects', 'stimulates', 'produces', 'same_as']
['affects', 'interacts_with', 'interacts_with', 'coexists_with']
['affects', 'stimulates', 'associated_with', 'compared_with']
['affects', 'stimulates', 'interacts_with', 'diagnoses']
['affects', 'causes', 'part_of', 'treats']
['affects', 'diagnoses', 'part_of', 'causes']
['affects', 'part_of', 'causes', 'compared_with']
['affects', 'coexists_with', 'augments', 'disrupts']
['affects', 'location_of']
['affects', 'location_of', 'produces', 'complicates']
['affects', 'compared_with', 'affects', 'inhibits']
['affects', 'occurs_in', 'coexists_with', 'treats']
['affects', 'isa', 'interacts_with', 'associated_with']
['affects', 'affects', 'coexists_with', 'augments']
['affects', 'inhibits', 'treats', 'affects']
['affects', 'same_as', 'compared_with', 'coexists_with']
['affects', 'occurs_in', 'same_as', 'inhibits']
['affects', 'complicates', 'complicates', 'interacts_with']
['affects', 'affects', 'stimulates', 'stimulates']
['affects', 'part_of', 'interacts_with', 'inhibits']
['affects', 'compared_with', 'occurs_in', 'stimulates']
['affects', 'causes', 'occurs_in', 'location_of']
['affects', 'diagnoses', 'part_of', 'prevents']
['affects', 'coexists_with', 'produces', 'associated_with']
['affects', 'diagnoses', 'produces', 'location_of']
['affects', 'interacts_with', 'location_of']
['affects', 'diagnoses', 'affects', 'isa']
['affects', 'interacts_with', 'complicates', 'augments']
['affects', 'location_of', 'inhibits', 'produces']
['affects', 'compared_with', 'causes', 'complicates']
['affects', 'isa', 'augments', 'stimulates']
['affects', 'causes', 'compared_with', 'interacts_with']
['affects', 'isa', 'disrupts', 'disrupts']
['affects', 'produces', 'affects', 'augments']
['affects', 'coexists_with', 'location_of', 'causes']
['affects', 'augments', 'interacts_with', 'compared_with']
['affects', 'isa', 'stimulates', 'inhibits']
['affects', 'interacts_with', 'diagnoses', 'complicates']
['affects', 'associated_with', 'isa', 'associated_with']
['affects', 'causes', 'part_of', 'disrupts']
['affects', 'occurs_in', 'compared_with', 'compared_with']
['affects', 'inhibits', 'part_of', 'interacts_with']
['affects', 'diagnoses', 'inhibits', 'associated_with']
['affects', 'stimulates', 'stimulates', 'occurs_in']
['affects', 'prevents', 'same_as', 'complicates']
['affects', 'isa', 'location_of']
['affects', 'same_as']
['affects', 'produces', 'produces', 'coexists_with']
['interacts_with', 'compared_with', 'diagnoses', 'isa']
['interacts_with', 'isa', 'isa', 'treats']
['interacts_with', 'complicates', 'same_as', 'part_of']
['interacts_with', 'inhibits', 'complicates', 'prevents']
['interacts_with', 'produces', 'same_as', 'diagnoses']
['interacts_with', 'complicates', 'causes', 'isa']
['interacts_with', 'associated_with', 'location_of', 'isa']
['interacts_with', 'diagnoses', 'coexists_with', 'produces']
['interacts_with', 'isa', 'location_of', 'augments']
['interacts_with', 'treats', 'stimulates', 'causes']
['interacts_with', 'augments', 'complicates', 'same_as']
['interacts_with', 'stimulates', 'same_as', 'prevents']
['interacts_with', 'causes', 'inhibits', 'compared_with']
['interacts_with', 'part_of', 'affects', 'complicates']
['interacts_with', 'isa', 'isa', 'affects']
['interacts_with', 'location_of', 'treats', 'inhibits']
['interacts_with', 'part_of', 'location_of', 'same_as']
['interacts_with', 'compared_with', 'causes', 'location_of']
['interacts_with', 'compared_with', 'occurs_in', 'affects']
['interacts_with', 'causes', 'causes', 'occurs_in']
['interacts_with', 'disrupts', 'occurs_in', 'prevents']
['interacts_with', 'prevents', 'compared_with', 'augments']
['interacts_with', 'coexists_with', 'stimulates', 'coexists_with']
['interacts_with', 'disrupts']
['interacts_with', 'part_of', 'disrupts', 'complicates']
['interacts_with', 'stimulates', 'produces', 'associated_with']
['interacts_with', 'location_of', 'interacts_with', 'same_as']
['interacts_with', 'inhibits', 'produces', 'interacts_with']
['interacts_with', 'isa', 'associated_with', 'causes']
['interacts_with', 'part_of', 'affects', 'compared_with']
['interacts_with', 'coexists_with', 'augments', 'affects']
['interacts_with', 'inhibits', 'location_of', 'location_of']
['interacts_with', 'stimulates', 'affects', 'affects']
['interacts_with', 'inhibits', 'complicates', 'isa']
['interacts_with', 'complicates', 'prevents', 'coexists_with']
['interacts_with']
['interacts_with', 'compared_with', 'same_as', 'associated_with']
['interacts_with', 'associated_with', 'inhibits', 'compared_with']
['interacts_with', 'part_of', 'coexists_with', 'occurs_in']
['interacts_with', 'associated_with', 'inhibits', 'treats']
['interacts_with', 'occurs_in', 'diagnoses', 'interacts_with']
['interacts_with', 'complicates', 'part_of', 'occurs_in']
['interacts_with', 'disrupts', 'coexists_with', 'associated_with']
['interacts_with', 'occurs_in']
['interacts_with', 'isa', 'causes', 'compared_with']
['interacts_with', 'interacts_with', 'complicates', 'causes']
['interacts_with', 'occurs_in', 'produces', 'augments']
['interacts_with', 'diagnoses', 'prevents', 'coexists_with']
['interacts_with', 'affects', 'part_of', 'causes']
['interacts_with', 'affects']
['interacts_with', 'coexists_with', 'diagnoses', 'stimulates']
['interacts_with', 'augments', 'affects', 'disrupts']
['interacts_with', 'augments', 'interacts_with', 'produces']
['interacts_with', 'compared_with', 'complicates', 'produces']
['interacts_with', 'augments', 'location_of', 'stimulates']
['interacts_with', 'isa', 'stimulates']
['interacts_with', 'prevents', 'treats', 'compared_with']
['interacts_with', 'part_of', 'complicates', 'isa']
['interacts_with', 'complicates', 'stimulates', 'stimulates']
['interacts_with', 'inhibits', 'prevents', 'isa']
['interacts_with', 'disrupts', 'same_as', 'stimulates']
['interacts_with', 'interacts_with', 'location_of']
['interacts_with', 'affects', 'coexists_with', 'interacts_with']
['interacts_with', 'complicates', 'causes', 'coexists_with']
['interacts_with', 'associated_with', 'part_of', 'associated_with']
['interacts_with', 'prevents', 'interacts_with', 'complicates']
['interacts_with', 'stimulates', 'produces', 'produces']
['interacts_with', 'causes', 'produces', 'interacts_with']
['interacts_with', 'occurs_in', 'part_of', 'location_of']
['interacts_with', 'part_of', 'complicates', 'part_of']
['interacts_with', 'affects', 'stimulates', 'interacts_with']
['interacts_with', 'same_as', 'disrupts', 'location_of']
['interacts_with', 'location_of', 'stimulates', 'disrupts']
['interacts_with', 'causes', 'part_of', 'location_of']
['interacts_with', 'prevents', 'prevents', 'produces']
['interacts_with', 'same_as', 'causes', 'interacts_with']
['interacts_with', 'isa', 'stimulates', 'complicates']
['interacts_with', 'prevents', 'associated_with', 'disrupts']
['interacts_with', 'prevents', 'associated_with', 'inhibits']
['interacts_with', 'same_as', 'disrupts', 'coexists_with']
['interacts_with', 'occurs_in', 'prevents', 'treats']
['interacts_with', 'occurs_in', 'isa', 'causes']
['interacts_with', 'coexists_with', 'isa', 'coexists_with']
['interacts_with', 'prevents', 'isa', 'associated_with']
['interacts_with', 'part_of', 'disrupts', 'interacts_with']
['interacts_with', 'diagnoses', 'disrupts']
['interacts_with', 'part_of', 'complicates', 'affects']
['interacts_with', 'prevents', 'prevents', 'affects']
['interacts_with', 'augments', 'causes', 'occurs_in']
['interacts_with', 'causes', 'associated_with', 'coexists_with']
['interacts_with', 'location_of', 'part_of']
['interacts_with', 'coexists_with', 'affects', 'disrupts']
['interacts_with', 'produces', 'location_of', 'interacts_with']
['interacts_with', 'inhibits', 'treats', 'occurs_in']
['interacts_with', 'inhibits', 'compared_with', 'associated_with']
['coexists_with', 'occurs_in', 'disrupts', 'diagnoses']
['coexists_with', 'same_as', 'prevents', 'diagnoses']
['coexists_with', 'compared_with', 'inhibits', 'treats']
['coexists_with', 'augments', 'occurs_in', 'diagnoses']
['coexists_with', 'augments', 'stimulates', 'interacts_with']
['coexists_with', 'same_as', 'occurs_in', 'produces']
['coexists_with', 'associated_with', 'diagnoses', 'occurs_in']
['coexists_with', 'diagnoses']
['coexists_with', 'complicates', 'treats', 'prevents']
['coexists_with', 'isa', 'compared_with', 'treats']
['coexists_with', 'coexists_with', 'part_of', 'occurs_in']
['coexists_with', 'produces', 'interacts_with', 'complicates']
['coexists_with', 'produces', 'diagnoses', 'associated_with']
['coexists_with', 'part_of', 'part_of', 'treats']
['coexists_with', 'diagnoses', 'associated_with', 'coexists_with']
['coexists_with', 'interacts_with', 'diagnoses', 'treats']
['coexists_with', 'prevents', 'treats']
['coexists_with', 'occurs_in', 'occurs_in', 'interacts_with']
['coexists_with', 'complicates', 'isa', 'stimulates']
['coexists_with', 'prevents', 'treats', 'causes']
['coexists_with', 'prevents', 'compared_with', 'stimulates']
['coexists_with', 'stimulates', 'treats', 'occurs_in']
['coexists_with', 'diagnoses', 'inhibits', 'treats']
['coexists_with', 'causes', 'location_of', 'isa']
['coexists_with', 'compared_with', 'augments', 'same_as']
['coexists_with', 'produces', 'associated_with', 'same_as']
['coexists_with', 'isa', 'treats', 'diagnoses']
['coexists_with', 'isa', 'complicates', 'location_of']
['coexists_with', 'occurs_in', 'same_as', 'same_as']
['coexists_with', 'diagnoses', 'interacts_with', 'interacts_with']
['coexists_with', 'inhibits', 'location_of', 'disrupts']
['coexists_with', 'compared_with']
['coexists_with', 'compared_with', 'inhibits', 'produces']
['coexists_with', 'treats', 'stimulates', 'stimulates']
['coexists_with', 'affects', 'coexists_with', 'location_of']
['coexists_with', 'prevents', 'location_of', 'associated_with']
['coexists_with', 'interacts_with']
['coexists_with', 'stimulates', 'augments', 'treats']
['coexists_with', 'associated_with', 'inhibits', 'complicates']
['coexists_with', 'occurs_in', 'isa', 'coexists_with']
['coexists_with', 'inhibits', 'complicates', 'interacts_with']
['coexists_with', 'disrupts', 'compared_with', 'isa']
['coexists_with', 'causes', 'part_of', 'disrupts']
['coexists_with', 'part_of', 'part_of', 'occurs_in']
['coexists_with', 'prevents', 'stimulates', 'produces']
['coexists_with', 'location_of', 'part_of', 'compared_with']
['coexists_with', 'produces', 'same_as', 'location_of']
['coexists_with', 'causes', 'occurs_in', 'complicates']
['coexists_with', 'coexists_with', 'occurs_in', 'compared_with']
['coexists_with', 'prevents', 'complicates', 'interacts_with']
['coexists_with', 'inhibits']
['coexists_with', 'affects', 'same_as', 'location_of']
['coexists_with', 'location_of', 'associated_with']
['coexists_with', 'complicates', 'coexists_with', 'causes']
['coexists_with', 'associated_with', 'causes', 'causes']
['coexists_with', 'causes', 'interacts_with', 'interacts_with']
['coexists_with', 'interacts_with', 'isa', 'inhibits']
['coexists_with', 'interacts_with', 'coexists_with', 'treats']
['coexists_with', 'part_of', 'complicates', 'inhibits']
['coexists_with', 'same_as', 'isa', 'part_of']
['coexists_with']
['coexists_with', 'diagnoses', 'augments', 'augments']
['coexists_with', 'same_as', 'stimulates', 'diagnoses']
['coexists_with', 'prevents', 'location_of', 'complicates']
['coexists_with', 'interacts_with', 'complicates', 'location_of']
['coexists_with', 'augments', 'interacts_with', 'compared_with']
['coexists_with', 'occurs_in', 'interacts_with', 'prevents']
['coexists_with', 'coexists_with', 'interacts_with', 'same_as']
['coexists_with', 'coexists_with']
['coexists_with', 'causes']
['coexists_with', 'occurs_in']
['coexists_with', 'stimulates', 'location_of', 'location_of']
['coexists_with', 'compared_with', 'inhibits', 'same_as']
['coexists_with', 'part_of', 'associated_with', 'occurs_in']
['coexists_with', 'produces', 'augments', 'location_of']
['coexists_with', 'affects']
['coexists_with', 'occurs_in', 'stimulates', 'interacts_with']
['coexists_with', 'isa', 'complicates', 'augments']
['coexists_with', 'compared_with', 'produces', 'inhibits']
['coexists_with', 'coexists_with', 'location_of', 'treats']
['coexists_with', 'inhibits', 'compared_with', 'compared_with']
['coexists_with', 'same_as', 'augments', 'part_of']
['coexists_with', 'diagnoses', 'disrupts', 'disrupts']
['coexists_with', 'stimulates', 'produces', 'associated_with']
['coexists_with', 'inhibits', 'interacts_with', 'coexists_with']
['coexists_with', 'produces', 'causes', 'complicates']
['coexists_with', 'interacts_with', 'compared_with', 'augments']
['coexists_with', 'same_as', 'stimulates', 'inhibits']
['coexists_with', 'augments']
['coexists_with', 'causes', 'coexists_with', 'location_of']
['coexists_with', 'associated_with', 'produces', 'occurs_in']
['coexists_with', 'associated_with']
['coexists_with', 'diagnoses', 'location_of', 'affects']
['coexists_with', 'isa', 'diagnoses', 'inhibits']
['isa', 'prevents', 'compared_with', 'isa']
['isa', 'prevents', 'augments', 'location_of']
['isa', 'part_of', 'occurs_in', 'compared_with']
['isa', 'affects', 'prevents', 'disrupts']
['isa', 'location_of', 'prevents', 'augments']
['isa', 'treats', 'coexists_with', 'interacts_with']
['isa', 'prevents', 'occurs_in', 'associated_with']
['isa', 'compared_with', 'location_of', 'produces']
['isa', 'treats', 'isa', 'occurs_in']
['isa', 'associated_with', 'interacts_with', 'interacts_with']
['isa', 'compared_with', 'coexists_with', 'occurs_in']
['isa', 'treats', 'associated_with', 'prevents']
['isa']
['isa', 'occurs_in', 'produces', 'part_of']
['isa', 'inhibits', 'inhibits', 'produces']
['isa', 'same_as', 'location_of', 'treats']
['isa', 'isa', 'complicates', 'stimulates']
['isa', 'interacts_with', 'stimulates', 'augments']
['isa', 'produces', 'disrupts', 'associated_with']
['isa', 'occurs_in', 'stimulates', 'causes']
['isa', 'associated_with', 'associated_with', 'inhibits']
['isa', 'produces', 'part_of', 'diagnoses']
['isa', 'causes', 'interacts_with', 'stimulates']
['isa', 'interacts_with', 'location_of', 'part_of']
['isa', 'diagnoses', 'affects', 'interacts_with']
['isa', 'diagnoses', 'occurs_in', 'causes']
['isa', 'affects', 'prevents', 'occurs_in']
['isa', 'produces', 'part_of', 'produces']
['isa', 'disrupts', 'same_as', 'same_as']
['isa', 'augments', 'causes', 'prevents']
['isa', 'causes', 'coexists_with', 'location_of']
['isa', 'disrupts', 'associated_with', 'augments']
['isa', 'associated_with', 'prevents', 'treats']
['isa', 'occurs_in']
['isa', 'treats', 'same_as', 'affects']
['isa', 'interacts_with', 'complicates', 'associated_with']
['isa', 'coexists_with', 'produces', 'treats']
['isa', 'same_as', 'isa', 'diagnoses']
['isa', 'affects', 'treats', 'treats']
['isa', 'same_as', 'inhibits', 'augments']
['isa', 'coexists_with', 'part_of', 'interacts_with']
['isa', 'stimulates', 'inhibits', 'compared_with']
['isa', 'part_of', 'location_of', 'inhibits']
['isa', 'complicates', 'interacts_with', 'location_of']
['isa', 'coexists_with', 'associated_with', 'location_of']
['isa', 'associated_with', 'disrupts', 'compared_with']
['isa', 'inhibits', 'same_as', 'augments']
['isa', 'occurs_in', 'associated_with', 'part_of']
['isa', 'causes', 'affects', 'prevents']
['isa', 'augments', 'coexists_with', 'associated_with']
['isa', 'location_of', 'inhibits', 'diagnoses']
['isa', 'isa']
['isa', 'stimulates', 'compared_with', 'same_as']
['isa', 'location_of', 'compared_with', 'part_of']
['isa', 'produces', 'augments', 'associated_with']
['isa', 'isa', 'associated_with', 'associated_with']
['isa', 'diagnoses', 'location_of', 'stimulates']
['isa', 'same_as', 'associated_with', 'occurs_in']
['isa', 'location_of', 'location_of', 'compared_with']
['isa', 'complicates', 'location_of', 'prevents']
['isa', 'causes', 'interacts_with', 'diagnoses']
['isa', 'diagnoses', 'part_of', 'prevents']
['isa', 'treats', 'interacts_with', 'interacts_with']
['isa', 'compared_with', 'same_as', 'causes']
['isa', 'complicates', 'part_of', 'disrupts']
['isa', 'isa', 'location_of', 'interacts_with']
['isa', 'diagnoses', 'prevents', 'occurs_in']
['isa', 'produces', 'causes', 'prevents']
['isa', 'part_of', 'stimulates', 'isa']
['isa', 'causes', 'complicates', 'coexists_with']
['isa', 'complicates', 'same_as', 'part_of']
['isa', 'occurs_in', 'compared_with', 'same_as']
['isa', 'diagnoses', 'treats', 'isa']
['isa', 'part_of', 'isa', 'produces']
['isa', 'interacts_with', 'augments', 'stimulates']
['isa', 'coexists_with', 'causes', 'associated_with']
['isa', 'prevents', 'complicates', 'part_of']
['isa', 'augments', 'stimulates', 'prevents']
['isa', 'stimulates', 'treats', 'treats']
['isa', 'coexists_with', 'inhibits', 'occurs_in']
['isa', 'same_as']
['isa', 'produces', 'interacts_with', 'isa']
['isa', 'causes', 'part_of', 'compared_with']
['isa', 'augments', 'prevents', 'coexists_with']
['isa', 'augments']
['isa', 'same_as', 'stimulates', 'augments']
['isa', 'coexists_with', 'same_as', 'complicates']
['isa', 'occurs_in', 'occurs_in', 'complicates']
['isa', 'interacts_with', 'interacts_with', 'produces']
['isa', 'occurs_in', 'part_of', 'interacts_with']
['isa', 'affects', 'inhibits', 'associated_with']
['isa', 'prevents', 'augments', 'compared_with']
['isa', 'affects', 'stimulates', 'affects']
['isa', 'produces', 'coexists_with', 'location_of']
['isa', 'interacts_with', 'augments', 'disrupts']
['part_of', 'affects', 'disrupts', 'associated_with']
['part_of', 'diagnoses', 'produces', 'diagnoses']
['part_of', 'associated_with', 'part_of', 'augments']
