['diagnoses', 'treats', 'isa', 'affects']
['stimulates', 'interacts_with']
['stimulates', 'causes', 'treats', 'isa']
['stimulates', 'causes', 'complicates', 'stimulates']
['stimulates', 'occurs_in', 'part_of', 'associated_with']
['stimulates', 'stimulates', 'treats', 'diagnoses']
['stimulates', 'same_as', 'compared_with', 'produces']
['stimulates', 'isa', 'occurs_in', 'affects']
['stimulates', 'compared_with', 'disrupts', 'interacts_with']
['stimulates', 'inhibits', 'interacts_with', 'treats']
['stimulates', 'interacts_with', 'interacts_with', 'disrupts']
['stimulates', 'stimulates', 'part_of', 'coexists_with']
['stimulates', 'location_of', 'prevents', 'inhibits']
['stimulates', 'interacts_with', 'same_as', 'stimulates']
['stimulates', 'coexists_with', 'occurs_in', 'affects']
['stimulates', 'disrupts', 'augments', 'causes']
['stimulates', 'interacts_with', 'coexists_with', 'disrupts']
['stimulates', 'part_of', 'diagnoses', 'occurs_in']
['stimulates', 'produces', 'stimulates', 'associated_with']
['stimulates', 'location_of', 'part_of']
['stimulates', 'interacts_with', 'prevents', 'same_as']
['stimulates', 'prevents', 'part_of', 'interacts_with']
['stimulates', 'causes', 'location_of', 'augments']
['stimulates', 'augments', 'augments', 'affects']
['stimulates', 'interacts_with', 'produces', 'causes']
['stimulates', 'disrupts', 'stimulates', 'prevents']
['stimulates', 'part_of', 'treats', 'prevents']
['stimulates', 'associated_with', 'interacts_with', 'interacts_with']
['stimulates', 'produces', 'causes', 'same_as']
['stimulates', 'diagnoses', 'stimulates', 'compared_with']
['stimulates', 'complicates', 'associated_with', 'treats']
['stimulates', 'isa', 'coexists_with', 'occurs_in']
['stimulates', 'coexists_with', 'associated_with', 'location_of']
['stimulates', 'part_of', 'diagnoses', 'augments']
['stimulates', 'part_of', 'coexists_with', 'complicates']
['stimulates', 'isa', 'complicates', 'treats']
['stimulates', 'stimulates', 'prevents', 'occurs_in']
['stimulates', 'inhibits', 'same_as', 'diagnoses']
['stimulates', 'produces', 'diagnoses', 'location_of']
['stimulates', 'coexists_with', 'part_of', 'produces']
['stimulates', 'diagnoses', 'occurs_in', 'inhibits']
['stimulates', 'produces', 'stimulates', 'causes']
['stimulates', 'treats', 'diagnoses', 'associated_with']
['stimulates', 'coexists_with', 'produces', 'occurs_in']
['stimulates', 'inhibits', 'inhibits']
['stimulates', 'complicates', 'isa', 'part_of']
['stimulates', 'location_of', 'compared_with', 'stimulates']
['stimulates', 'produces', 'interacts_with', 'treats']
['stimulates', 'part_of', 'affects', 'disrupts']
['associated_with', 'stimulates', 'coexists_with', 'prevents']
['associated_with', 'disrupts', 'coexists_with', 'causes']
['associated_with', 'complicates', 'treats', 'same_as']
['associated_with', 'stimulates', 'affects', 'causes']
['associated_with', 'part_of', 'treats', 'occurs_in']
['associated_with', 'same_as', 'diagnoses', 'disrupts']
['associated_with', 'same_as', 'affects', 'associated_with']
['associated_with', 'location_of', 'occurs_in', 'complicates']
['associated_with', 'same_as', 'produces', 'occurs_in']
['associated_with', 'compared_with', 'prevents', 'produces']
['associated_with', 'affects', 'interacts_with', 'stimulates']
['associated_with', 'augments', 'complicates', 'produces']
['associated_with', 'treats', 'part_of', 'associated_with']
['associated_with', 'causes', 'stimulates', 'causes']
['associated_with', 'part_of', 'interacts_with', 'same_as']
['associated_with', 'stimulates', 'same_as', 'occurs_in']
['associated_with', 'treats', 'treats', 'occurs_in']
['associated_with', 'stimulates']
['associated_with', 'occurs_in', 'stimulates', 'inhibits']
['associated_with', 'prevents', 'disrupts', 'occurs_in']
['associated_with', 'causes', 'prevents', 'compared_with']
['associated_with', 'prevents', 'augments', 'isa']
['associated_with', 'part_of', 'causes', 'treats']
['associated_with', 'produces', 'affects', 'causes']
['associated_with', 'same_as', 'produces', 'prevents']
['associated_with', 'prevents', 'produces', 'treats']
['associated_with', 'disrupts', 'interacts_with', 'part_of']
['associated_with', 'interacts_with', 'inhibits', 'occurs_in']
['associated_with', 'interacts_with', 'disrupts', 'augments']
['associated_with', 'occurs_in', 'treats', 'disrupts']
['associated_with', 'interacts_with', 'produces', 'treats']
['associated_with', 'interacts_with', 'compared_with', 'part_of']
['associated_with', 'prevents', 'isa', 'stimulates']
['associated_with', 'treats', 'complicates', 'isa']
['associated_with', 'coexists_with', 'compared_with', 'treats']
['associated_with', 'causes', 'prevents', 'occurs_in']
['associated_with', 'causes', 'part_of', 'complicates']
['associated_with', 'produces', 'isa', 'interacts_with']
['associated_with', 'coexists_with', 'affects', 'interacts_with']
['associated_with', 'prevents', 'stimulates', 'interacts_with']
['associated_with', 'coexists_with', 'stimulates', 'interacts_with']
['associated_with', 'stimulates', 'inhibits', 'interacts_with']
['associated_with', 'inhibits', 'diagnoses', 'compared_with']
['associated_with', 'coexists_with', 'causes', 'inhibits']
['associated_with', 'treats', 'compared_with', 'location_of']
['associated_with', 'affects', 'causes', 'produces']
['associated_with', 'treats', 'prevents', 'same_as']
['associated_with', 'produces', 'interacts_with', 'same_as']
['associated_with']
['associated_with', 'same_as', 'location_of', 'interacts_with']
['associated_with', 'occurs_in', 'inhibits', 'location_of']
['associated_with', 'complicates', 'same_as', 'prevents']
['associated_with', 'disrupts', 'treats', 'isa']
['associated_with', 'stimulates', 'stimulates', 'same_as']
['associated_with', 'treats', 'prevents', 'interacts_with']
['associated_with', 'associated_with', 'disrupts', 'treats']
['associated_with', 'affects', 'location_of', 'part_of']
['associated_with', 'occurs_in', 'disrupts', 'location_of']
['associated_with', 'prevents', 'stimulates', 'isa']
['associated_with', 'treats']
['associated_with', 'disrupts', 'prevents', 'same_as']
['associated_with', 'produces', 'prevents', 'location_of']
['associated_with', 'same_as', 'affects', 'inhibits']
['associated_with', 'causes', 'diagnoses', 'produces']
['associated_with', 'occurs_in', 'part_of', 'part_of']
['associated_with', 'causes', 'interacts_with', 'diagnoses']
['associated_with', 'occurs_in', 'produces', 'diagnoses']
['associated_with', 'prevents', 'isa', 'occurs_in']
['associated_with', 'augments', 'produces', 'part_of']
['associated_with', 'produces', 'same_as', 'causes']
['associated_with', 'part_of', 'treats', 'affects']
['associated_with', 'compared_with', 'interacts_with', 'isa']
['associated_with', 'interacts_with', 'coexists_with', 'prevents']
['associated_with', 'occurs_in', 'stimulates', 'disrupts']
['associated_with', 'treats', 'disrupts', 'diagnoses']
['associated_with', 'location_of', 'compared_with', 'interacts_with']
['associated_with', 'affects', 'disrupts', 'isa']
['associated_with', 'produces', 'coexists_with', 'disrupts']
['associated_with', 'prevents', 'prevents', 'affects']
['associated_with', 'occurs_in', 'causes', 'interacts_with']
['associated_with', 'treats', 'prevents', 'produces']
['associated_with', 'interacts_with', 'isa']
['associated_with', 'augments', 'associated_with', 'compared_with']
['associated_with', 'interacts_with', 'treats', 'associated_with']
['associated_with', 'coexists_with', 'produces', 'compared_with']
['associated_with', 'isa', 'produces']
['associated_with', 'location_of', 'treats', 'diagnoses']
['associated_with', 'treats', 'interacts_with', 'associated_with']
['associated_with', 'causes', 'same_as', 'causes']
['associated_with', 'coexists_with', 'stimulates', 'augments']
['associated_with', 'affects', 'produces', 'occurs_in']
['associated_with', 'associated_with', 'prevents', 'same_as']
['associated_with', 'diagnoses', 'causes', 'coexists_with']
['associated_with', 'stimulates', 'occurs_in', 'stimulates']
['associated_with', 'isa', 'isa', 'treats']
['associated_with', 'treats', 'isa', 'same_as']
['associated_with', 'same_as', 'produces', 'isa']
['treats', 'compared_with', 'prevents', 'compared_with']
['treats', 'interacts_with', 'compared_with', 'produces']
['treats', 'interacts_with', 'compared_with', 'isa']
['treats', 'produces', 'augments', 'prevents']
['treats', 'associated_with']
['treats', 'treats', 'isa', 'treats']
['treats', 'associated_with', 'compared_with', 'coexists_with']
['treats', 'stimulates', 'location_of', 'stimulates']
['treats', 'occurs_in', 'stimulates', 'compared_with']
['treats', 'isa', 'complicates', 'part_of']
['treats', 'interacts_with', 'prevents', 'interacts_with']
['treats', 'causes', 'complicates']
['treats', 'interacts_with', 'stimulates', 'diagnoses']
['treats', 'inhibits', 'compared_with', 'isa']
['treats', 'location_of', 'isa', 'affects']
['treats', 'stimulates', 'causes', 'causes']
['treats', 'treats', 'diagnoses', 'produces']
['treats', 'isa', 'part_of', 'coexists_with']
['treats', 'diagnoses', 'coexists_with', 'produces']
['treats', 'interacts_with', 'treats', 'compared_with']
['treats', 'coexists_with', 'treats', 'isa']
['treats', 'complicates', 'isa']
['treats', 'causes', 'same_as', 'diagnoses']
['treats', 'causes', 'coexists_with', 'compared_with']
['treats', 'compared_with', 'produces', 'location_of']
['treats', 'prevents', 'stimulates', 'interacts_with']
['treats', 'augments', 'causes', 'compared_with']
['treats', 'prevents', 'isa', 'inhibits']
['treats']
['treats', 'disrupts', 'diagnoses', 'treats']
['treats', 'same_as', 'augments', 'coexists_with']
['treats', 'causes', 'interacts_with', 'coexists_with']
['treats', 'location_of', 'diagnoses', 'disrupts']
['treats', 'same_as', 'causes', 'treats']
['treats', 'produces', 'diagnoses', 'stimulates']
['treats', 'compared_with', 'diagnoses', 'inhibits']
['treats', 'produces', 'causes', 'coexists_with']
['treats', 'prevents', 'part_of', 'location_of']
['treats', 'inhibits', 'treats', 'inhibits']
['treats', 'associated_with', 'location_of', 'location_of']
['treats', 'same_as', 'prevents', 'stimulates']
['treats', 'produces', 'part_of', 'complicates']
['treats', 'produces', 'disrupts', 'inhibits']
['treats', 'affects', 'diagnoses', 'affects']
['treats', 'occurs_in', 'complicates', 'augments']
['treats', 'inhibits', 'affects', 'stimulates']
['treats', 'part_of', 'inhibits', 'treats']
['treats', 'treats', 'stimulates', 'complicates']
['treats', 'produces', 'diagnoses', 'part_of']
['treats', 'interacts_with', 'prevents', 'part_of']
['treats', 'part_of', 'interacts_with', 'coexists_with']
['treats', 'occurs_in', 'part_of', 'produces']
['treats', 'disrupts', 'stimulates', 'prevents']
['treats', 'causes', 'produces', 'affects']
['treats', 'disrupts', 'isa', 'produces']
['treats', 'treats', 'compared_with', 'causes']
['treats', 'isa', 'occurs_in', 'inhibits']
['treats', 'diagnoses', 'stimulates']
['treats', 'occurs_in', 'associated_with', 'prevents']
['treats', 'treats', 'produces', 'complicates']
['treats', 'isa', 'same_as', 'coexists_with']
['treats', 'associated_with', 'coexists_with', 'coexists_with']
['treats', 'disrupts', 'disrupts', 'interacts_with']
['treats', 'occurs_in', 'coexists_with', 'disrupts']
['treats', 'causes', 'same_as', 'inhibits']
['treats', 'causes', 'treats', 'causes']
['treats', 'prevents']
['treats', 'affects', 'complicates', 'compared_with']
['treats', 'diagnoses', 'complicates', 'causes']
['treats', 'location_of', 'produces', 'same_as']
['treats', 'prevents', 'coexists_with', 'compared_with']
['treats', 'coexists_with', 'same_as', 'associated_with']
['treats', 'same_as', 'associated_with', 'part_of']
['treats', 'affects', 'coexists_with', 'produces']
['treats', 'causes', 'part_of', 'location_of']
['treats', 'treats', 'prevents', 'inhibits']
['treats', 'stimulates', 'disrupts', 'affects']
['treats', 'complicates', 'disrupts', 'produces']
['treats', 'diagnoses', 'inhibits', 'diagnoses']
['treats', 'part_of', 'coexists_with', 'treats']
['treats', 'compared_with', 'compared_with', 'inhibits']
['treats', 'associated_with', 'complicates', 'disrupts']
['treats', 'prevents', 'interacts_with', 'augments']
['treats', 'same_as', 'inhibits', 'disrupts']
['treats', 'interacts_with', 'occurs_in', 'disrupts']
['treats', 'same_as', 'inhibits', 'part_of']
['treats', 'causes', 'location_of', 'affects']
['treats', 'associated_with', 'disrupts', 'prevents']
['treats', 'causes', 'isa', 'same_as']
['treats', 'diagnoses', 'isa', 'augments']
['treats', 'stimulates', 'treats', 'same_as']
['treats', 'interacts_with', 'stimulates', 'causes']
['treats', 'part_of', 'interacts_with', 'causes']
['treats', 'stimulates', 'disrupts', 'coexists_with']
['treats', 'same_as', 'same_as', 'prevents']
['treats', 'occurs_in', 'same_as', 'same_as']
['treats', 'treats', 'same_as', 'stimulates']
['treats', 'same_as', 'produces', 'occurs_in']
['treats', 'location_of', 'diagnoses', 'complicates']
['affects', 'coexists_with', 'treats', 'prevents']
['affects', 'occurs_in', 'location_of', 'augments']
['affects', 'interacts_with', 'augments', 'augments']
['affects', 'augments', 'produces', 'affects']
['affects', 'same_as', 'treats', 'augments']
['affects', 'prevents', 'produces', 'isa']
['affects', 'causes', 'affects', 'augments']
['affects', 'complicates', 'coexists_with', 'coexists_with']
['affects', 'diagnoses', 'location_of', 'occurs_in']
['affects', 'augments', 'diagnoses', 'part_of']
['affects', 'interacts_with', 'isa', 'coexists_with']
['affects', 'prevents', 'coexists_with', 'disrupts']
['affects', 'interacts_with', 'produces', 'inhibits']
['affects', 'interacts_with']
['affects', 'produces', 'occurs_in', 'causes']
['affects', 'location_of', 'prevents', 'treats']
['affects', 'stimulates', 'produces', 'coexists_with']
['affects', 'prevents', 'same_as', 'prevents']
['affects', 'prevents', 'disrupts', 'location_of']
['affects', 'isa', 'causes', 'part_of']
['affects', 'diagnoses', 'treats', 'isa']
['affects']
['affects', 'treats', 'augments', 'occurs_in']
['affects', 'disrupts']
['affects', 'prevents', 'location_of', 'stimulates']
['affects', 'location_of', 'location_of', 'disrupts']
['affects', 'part_of', 'complicates', 'treats']
['affects', 'coexists_with', 'occurs_in', 'occurs_in']
['affects', 'occurs_in', 'associated_with', 'produces']
['affects', 'part_of', 'produces', 'complicates']
['affects', 'inhibits', 'prevents', 'augments']
['affects', 'treats', 'same_as', 'interacts_with']
['affects', 'produces', 'stimulates', 'produces']
['affects', 'stimulates', 'affects', 'coexists_with']
['affects', 'disrupts', 'isa', 'produces']
['affects', 'compared_with']
['affects', 'interacts_with', 'causes', 'augments']
['affects', 'isa', 'diagnoses', 'stimulates']
['affects', 'coexists_with', 'occurs_in', 'same_as']
['affects', 'augments', 'affects', 'diagnoses']
['affects', 'isa', 'produces', 'inhibits']
['affects', 'diagnoses', 'compared_with', 'treats']
['affects', 'stimulates', 'treats', 'prevents']
['affects', 'affects', 'augments', 'inhibits']
['affects', 'produces', 'location_of', 'prevents']
['affects', 'same_as', 'causes', 'produces']
['affects', 'coexists_with', 'causes']
['affects', 'occurs_in', 'prevents', 'affects']
['affects', 'complicates', 'affects', 'compared_with']
['affects', 'causes', 'prevents', 'associated_with']
['affects', 'interacts_with', 'occurs_in', 'inhibits']
['affects', 'occurs_in', 'part_of', 'treats']
['affects', 'location_of', 'inhibits', 'coexists_with']
['affects', 'augments', 'produces', 'prevents']
['affects', 'causes', 'stimulates', 'prevents']
['affects', 'disrupts', 'affects', 'location_of']
['affects', 'produces', 'treats', 'interacts_with']
['affects', 'complicates', 'occurs_in', 'inhibits']
['affects', 'stimulates', 'compared_with', 'same_as']
['affects', 'treats', 'coexists_with', 'stimulates']
['affects', 'complicates', 'diagnoses', 'diagnoses']
['affects', 'stimulates']
['affects', 'stimulates', 'treats', 'part_of']
['affects', 'compared_with', 'treats', 'isa']
['affects', 'part_of', 'produces', 'stimulates']
['affects', 'occurs_in', 'coexists_with', 'interacts_with']
['affects', 'occurs_in', 'disrupts', 'prevents']
['affects', 'same_as', 'same_as', 'compared_with']
['affects', 'diagnoses', 'isa', 'stimulates']
['affects', 'causes', 'disrupts', 'affects']
['affects', 'stimulates', 'causes', 'inhibits']
['affects', 'produces', 'causes', 'causes']
['affects', 'prevents', 'affects', 'part_of']
['affects', 'coexists_with', 'same_as', 'isa']
['affects', 'produces', 'affects', 'coexists_with']
['affects', 'treats', 'causes', 'causes']
['affects', 'augments', 'same_as', 'coexists_with']
['affects', 'prevents', 'associated_with', 'complicates']
['affects', 'stimulates', 'diagnoses', 'disrupts']
['affects', 'complicates', 'interacts_with', 'isa']
['affects', 'causes', 'disrupts', 'compared_with']
['affects', 'causes', 'diagnoses', 'complicates']
['affects', 'coexists_with', 'prevents', 'same_as']
['affects', 'disrupts', 'affects', 'coexists_with']
['affects', 'occurs_in', 'prevents', 'same_as']
['affects', 'prevents', 'causes', 'occurs_in']
['affects', 'disrupts', 'stimulates', 'disrupts']
['affects', 'part_of', 'prevents', 'complicates']
['affects', 'part_of', 'occurs_in', 'same_as']
['affects', 'compared_with', 'inhibits', 'produces']
['affects', 'inhibits', 'occurs_in', 'isa']
['affects', 'prevents']
['affects', 'disrupts', 'prevents', 'location_of']
['affects', 'augments']
['affects', 'inhibits']
['affects', 'treats', 'affects', 'produces']
['affects', 'treats', 'prevents', 'produces']
['interacts_with', 'same_as', 'inhibits', 'stimulates']
['interacts_with', 'produces', 'coexists_with', 'treats']
['interacts_with', 'occurs_in', 'complicates', 'location_of']
['interacts_with', 'same_as', 'coexists_with', 'associated_with']
['interacts_with', 'location_of', 'affects', 'coexists_with']
['interacts_with', 'produces', 'diagnoses', 'prevents']
['interacts_with', 'same_as', 'prevents', 'inhibits']
['interacts_with', 'occurs_in', 'inhibits', 'stimulates']
['interacts_with', 'causes', 'prevents', 'same_as']
['interacts_with', 'occurs_in', 'part_of', 'compared_with']
['interacts_with', 'stimulates', 'stimulates', 'part_of']
['interacts_with', 'diagnoses', 'disrupts', 'associated_with']
['interacts_with', 'stimulates', 'compared_with', 'associated_with']
['interacts_with', 'causes', 'treats', 'produces']
['interacts_with', 'complicates']
['interacts_with', 'location_of', 'disrupts', 'stimulates']
['interacts_with', 'treats', 'complicates', 'treats']
['interacts_with', 'occurs_in']
['interacts_with', 'diagnoses', 'augments', 'inhibits']
['interacts_with', 'stimulates', 'complicates', 'isa']
['interacts_with']
['interacts_with', 'location_of', 'affects', 'augments']
['interacts_with', 'disrupts', 'disrupts', 'coexists_with']
['interacts_with', 'causes', 'produces', 'disrupts']
['interacts_with', 'prevents', 'compared_with', 'occurs_in']
['interacts_with', 'treats', 'affects', 'isa']
['interacts_with', 'coexists_with', 'compared_with', 'occurs_in']
['interacts_with', 'prevents', 'location_of', 'diagnoses']
['interacts_with', 'inhibits', 'same_as', 'treats']
['interacts_with', 'compared_with', 'produces', 'associated_with']
['interacts_with', 'disrupts', 'interacts_with', 'compared_with']
['interacts_with', 'interacts_with', 'stimulates', 'prevents']
['interacts_with', 'occurs_in', 'complicates', 'disrupts']
['interacts_with', 'associated_with', 'diagnoses', 'prevents']
['interacts_with', 'same_as', 'causes', 'disrupts']
['interacts_with', 'complicates', 'coexists_with', 'affects']
['interacts_with', 'augments', 'treats', 'diagnoses']
['interacts_with', 'prevents', 'complicates', 'affects']
['interacts_with', 'coexists_with', 'prevents', 'location_of']
['interacts_with', 'stimulates', 'location_of', 'complicates']
['interacts_with', 'same_as', 'occurs_in', 'occurs_in']
['interacts_with', 'isa', 'location_of', 'affects']
['interacts_with', 'prevents', 'occurs_in', 'part_of']
['interacts_with', 'stimulates', 'inhibits', 'disrupts']
['interacts_with', 'affects', 'produces', 'treats']
['interacts_with', 'augments', 'stimulates', 'same_as']
['interacts_with', 'diagnoses', 'inhibits', 'associated_with']
['interacts_with', 'diagnoses', 'isa', 'treats']
['interacts_with', 'disrupts', 'causes', 'causes']
['interacts_with', 'stimulates', 'complicates', 'affects']
['interacts_with', 'part_of', 'causes', 'coexists_with']
['interacts_with', 'augments', 'disrupts', 'part_of']
['interacts_with', 'interacts_with', 'compared_with']
['interacts_with', 'interacts_with', 'interacts_with', 'prevents']
['interacts_with', 'isa', 'causes', 'complicates']
['interacts_with', 'complicates', 'compared_with', 'causes']
['interacts_with', 'interacts_with', 'augments', 'occurs_in']
['interacts_with', 'causes', 'treats', 'compared_with']
['interacts_with', 'disrupts', 'same_as']
['interacts_with', 'stimulates', 'disrupts']
['interacts_with', 'produces', 'isa', 'produces']
['interacts_with', 'coexists_with', 'affects', 'isa']
['interacts_with', 'isa', 'part_of', 'complicates']
['interacts_with', 'isa', 'part_of', 'affects']
['interacts_with', 'affects', 'location_of', 'interacts_with']
['interacts_with', 'causes', 'coexists_with', 'same_as']
['interacts_with', 'disrupts', 'part_of', 'isa']
['interacts_with', 'part_of', 'prevents']
['interacts_with', 'causes', 'treats', 'treats']
['interacts_with', 'interacts_with', 'treats', 'coexists_with']
['interacts_with', 'associated_with', 'inhibits', 'stimulates']
['interacts_with', 'treats', 'causes', 'affects']
['interacts_with', 'stimulates', 'augments', 'compared_with']
['interacts_with', 'coexists_with', 'occurs_in', 'interacts_with']
['interacts_with', 'produces', 'prevents', 'part_of']
['interacts_with', 'part_of', 'part_of', 'coexists_with']
['interacts_with', 'inhibits', 'associated_with', 'prevents']
['interacts_with', 'part_of', 'occurs_in', 'coexists_with']
['interacts_with', 'causes', 'stimulates', 'produces']
['interacts_with', 'causes', 'inhibits', 'isa']
['interacts_with', 'produces', 'causes', 'causes']
['interacts_with', 'causes', 'associated_with', 'produces']
['interacts_with', 'stimulates', 'complicates', 'associated_with']
['interacts_with', 'inhibits']
['interacts_with', 'same_as', 'inhibits', 'interacts_with']
['interacts_with', 'produces', 'coexists_with', 'produces']
['interacts_with', 'occurs_in', 'coexists_with', 'interacts_with']
['interacts_with', 'affects', 'diagnoses', 'diagnoses']
['interacts_with', 'produces', 'associated_with', 'compared_with']
['interacts_with', 'affects', 'disrupts', 'part_of']
['interacts_with', 'prevents', 'produces', 'same_as']
['interacts_with', 'disrupts', 'location_of', 'augments']
['interacts_with', 'isa', 'occurs_in', 'associated_with']
['interacts_with', 'disrupts', 'associated_with', 'causes']
['interacts_with', 'stimulates', 'causes', 'inhibits']
['interacts_with', 'interacts_with', 'occurs_in', 'associated_with']
['interacts_with', 'coexists_with', 'inhibits', 'prevents']
['interacts_with', 'compared_with', 'causes', 'coexists_with']
['coexists_with', 'interacts_with', 'disrupts', 'affects']
['coexists_with', 'augments', 'same_as', 'coexists_with']
['coexists_with', 'inhibits', 'produces', 'location_of']
['coexists_with', 'part_of', 'produces', 'produces']
['coexists_with', 'occurs_in', 'causes', 'compared_with']
['coexists_with', 'causes', 'stimulates', 'same_as']
['coexists_with', 'disrupts', 'stimulates', 'treats']
['coexists_with', 'coexists_with', 'disrupts', 'coexists_with']
['coexists_with', 'diagnoses']
['coexists_with', 'causes', 'coexists_with', 'interacts_with']
['coexists_with', 'complicates', 'coexists_with', 'complicates']
['coexists_with', 'occurs_in', 'occurs_in', 'produces']
['coexists_with', 'location_of', 'stimulates', 'disrupts']
['coexists_with', 'prevents', 'occurs_in', 'inhibits']
['coexists_with', 'causes', 'stimulates', 'location_of']
['coexists_with', 'diagnoses', 'compared_with', 'prevents']
['coexists_with', 'causes', 'disrupts', 'associated_with']
['coexists_with', 'causes', 'coexists_with', 'complicates']
['coexists_with', 'produces', 'same_as', 'causes']
['coexists_with', 'prevents', 'disrupts', 'coexists_with']
['coexists_with', 'causes', 'interacts_with', 'coexists_with']
['coexists_with', 'isa', 'treats', 'complicates']
['coexists_with', 'location_of', 'disrupts', 'coexists_with']
['coexists_with', 'inhibits', 'isa', 'complicates']
['coexists_with', 'coexists_with', 'causes']
['coexists_with', 'produces', 'diagnoses', 'causes']
['coexists_with']
['coexists_with', 'produces', 'affects', 'disrupts']
['coexists_with', 'treats', 'occurs_in', 'disrupts']
['coexists_with', 'affects', 'treats', 'produces']
['coexists_with', 'compared_with', 'isa', 'treats']
['coexists_with', 'part_of', 'part_of', 'compared_with']
['coexists_with', 'produces', 'treats', 'complicates']
['coexists_with', 'augments', 'compared_with', 'inhibits']
['coexists_with', 'complicates', 'isa', 'produces']
['coexists_with', 'diagnoses', 'same_as', 'prevents']
['coexists_with', 'disrupts', 'interacts_with', 'interacts_with']
['coexists_with', 'occurs_in', 'diagnoses', 'same_as']
['coexists_with', 'isa', 'causes', 'stimulates']
['coexists_with', 'interacts_with', 'prevents', 'location_of']
['coexists_with', 'isa', 'treats', 'occurs_in']
['coexists_with', 'same_as', 'prevents', 'treats']
['coexists_with', 'treats', 'inhibits', 'causes']
['coexists_with', 'augments', 'interacts_with', 'causes']
['coexists_with', 'part_of', 'interacts_with', 'coexists_with']
['coexists_with', 'location_of', 'complicates', 'inhibits']
['coexists_with', 'associated_with', 'interacts_with', 'occurs_in']
['coexists_with', 'compared_with', 'isa', 'inhibits']
['coexists_with', 'compared_with', 'prevents', 'affects']
['coexists_with', 'prevents', 'stimulates', 'disrupts']
['coexists_with', 'inhibits', 'causes', 'disrupts']
['coexists_with', 'interacts_with', 'diagnoses', 'affects']
['coexists_with', 'complicates', 'interacts_with', 'coexists_with']
['coexists_with', 'prevents', 'diagnoses', 'isa']
['coexists_with', 'produces', 'interacts_with', 'compared_with']
['coexists_with', 'interacts_with', 'compared_with', 'causes']
['coexists_with', 'affects', 'causes', 'augments']
['coexists_with', 'disrupts', 'prevents', 'diagnoses']
['coexists_with', 'coexists_with', 'treats', 'occurs_in']
['coexists_with', 'complicates', 'causes', 'diagnoses']
['coexists_with', 'stimulates', 'coexists_with', 'produces']
['coexists_with', 'treats', 'isa', 'coexists_with']
['coexists_with', 'augments', 'part_of', 'isa']
['coexists_with', 'interacts_with', 'isa', 'location_of']
['coexists_with', 'prevents', 'occurs_in', 'location_of']
['coexists_with', 'augments', 'isa', 'produces']
['coexists_with', 'prevents', 'stimulates', 'occurs_in']
['coexists_with', 'same_as', 'causes', 'complicates']
['coexists_with', 'diagnoses', 'stimulates', 'compared_with']
['coexists_with', 'disrupts', 'produces', 'complicates']
['coexists_with', 'produces', 'compared_with', 'produces']
['coexists_with', 'disrupts', 'part_of']
['coexists_with', 'disrupts', 'diagnoses', 'part_of']
['coexists_with', 'augments', 'same_as', 'augments']
['coexists_with', 'coexists_with', 'same_as', 'augments']
['coexists_with', 'prevents', 'interacts_with', 'prevents']
['coexists_with', 'causes', 'causes', 'inhibits']
['coexists_with', 'treats', 'affects', 'inhibits']
['coexists_with', 'augments', 'inhibits', 'diagnoses']
['coexists_with', 'compared_with', 'disrupts', 'prevents']
['coexists_with', 'interacts_with', 'location_of', 'produces']
['coexists_with', 'associated_with', 'location_of', 'causes']
['coexists_with', 'causes', 'causes', 'interacts_with']
['coexists_with', 'causes', 'interacts_with', 'occurs_in']
['coexists_with', 'disrupts', 'inhibits', 'causes']
['coexists_with', 'location_of', 'isa', 'same_as']
['coexists_with', 'prevents']
['coexists_with', 'augments', 'diagnoses', 'occurs_in']
['coexists_with', 'inhibits', 'treats', 'coexists_with']
['coexists_with', 'part_of', 'part_of', 'same_as']
['coexists_with', 'affects', 'associated_with', 'location_of']
['coexists_with', 'coexists_with', 'complicates', 'coexists_with']
['coexists_with', 'diagnoses', 'part_of', 'diagnoses']
['coexists_with', 'same_as', 'interacts_with', 'disrupts']
['coexists_with', 'causes']
['coexists_with', 'causes', 'stimulates', 'disrupts']
['coexists_with', 'produces', 'same_as', 'coexists_with']
['coexists_with', 'produces', 'complicates', 'stimulates']
['coexists_with', 'inhibits', 'treats', 'causes']
['coexists_with', 'causes', 'part_of', 'prevents']
['isa', 'prevents', 'interacts_with', 'interacts_with']
['isa', 'coexists_with', 'inhibits', 'stimulates']
['isa', 'compared_with', 'produces', 'causes']
['isa', 'isa', 'produces', 'compared_with']
['isa', 'occurs_in', 'interacts_with', 'location_of']
['isa', 'part_of', 'augments', 'prevents']
['isa', 'part_of', 'location_of', 'affects']
['isa', 'interacts_with', 'isa', 'causes']
['isa', 'part_of', 'occurs_in', 'isa']
['isa', 'complicates', 'compared_with', 'treats']
['isa', 'diagnoses', 'stimulates', 'affects']
['isa', 'augments', 'stimulates', 'part_of']
['isa', 'same_as', 'stimulates', 'inhibits']
['isa', 'same_as', 'interacts_with', 'same_as']
['isa', 'causes', 'part_of', 'causes']
['isa', 'disrupts']
['isa', 'causes', 'produces', 'occurs_in']
['isa', 'complicates', 'diagnoses', 'stimulates']
['isa', 'produces', 'coexists_with', 'complicates']
['isa', 'part_of', 'produces', 'causes']
['isa', 'isa', 'occurs_in', 'inhibits']
['isa', 'prevents', 'coexists_with', 'same_as']
['isa', 'coexists_with', 'part_of', 'occurs_in']
