['diagnoses', 'treats', 'isa', 'affects']
['stimulates', 'complicates', 'causes']
['stimulates', 'associated_with', 'interacts_with', 'interacts_with']
['stimulates', 'occurs_in', 'disrupts', 'complicates']
['stimulates', 'produces', 'produces', 'occurs_in']
['stimulates', 'diagnoses', 'treats', 'inhibits']
['stimulates', 'diagnoses', 'same_as', 'part_of']
['stimulates', 'causes', 'occurs_in', 'compared_with']
['stimulates', 'augments', 'produces', 'treats']
['stimulates', 'location_of', 'part_of']
['stimulates', 'inhibits', 'produces', 'diagnoses']
['stimulates', 'treats', 'associated_with', 'location_of']
['stimulates', 'diagnoses', 'produces', 'produces']
['stimulates', 'coexists_with', 'diagnoses', 'treats']
['stimulates', 'interacts_with', 'diagnoses', 'augments']
['stimulates', 'diagnoses', 'occurs_in', 'inhibits']
['stimulates', 'isa', 'occurs_in', 'affects']
['stimulates', 'occurs_in', 'treats', 'complicates']
['stimulates', 'produces', 'stimulates', 'produces']
['stimulates', 'interacts_with', 'same_as', 'inhibits']
['stimulates', 'affects', 'compared_with', 'augments']
['stimulates', 'diagnoses', 'isa']
['stimulates', 'augments', 'complicates', 'stimulates']
['stimulates', 'interacts_with', 'occurs_in', 'disrupts']
['stimulates', 'interacts_with', 'interacts_with', 'disrupts']
['stimulates', 'affects', 'same_as', 'stimulates']
['stimulates', 'coexists_with', 'occurs_in', 'affects']
['stimulates', 'location_of', 'complicates', 'same_as']
['stimulates', 'isa', 'coexists_with', 'occurs_in']
['stimulates', 'stimulates', 'treats', 'occurs_in']
['stimulates', 'prevents', 'produces', 'produces']
['stimulates']
['stimulates', 'part_of', 'affects', 'compared_with']
['stimulates', 'isa', 'compared_with', 'treats']
['stimulates', 'complicates', 'associated_with', 'treats']
['stimulates', 'occurs_in', 'inhibits', 'treats']
['stimulates', 'causes', 'associated_with', 'inhibits']
['stimulates', 'location_of', 'treats', 'treats']
['stimulates', 'treats', 'location_of', 'part_of']
['stimulates', 'stimulates', 'inhibits', 'inhibits']
['stimulates', 'causes', 'prevents', 'augments']
['stimulates', 'augments', 'produces', 'affects']
['stimulates', 'part_of', 'treats', 'prevents']
['stimulates', 'produces', 'diagnoses', 'location_of']
['stimulates', 'isa', 'part_of', 'interacts_with']
['stimulates', 'disrupts', 'augments', 'isa']
['stimulates', 'part_of', 'treats', 'causes']
['stimulates', 'coexists_with', 'produces', 'occurs_in']
['stimulates', 'complicates', 'isa', 'part_of']
['stimulates', 'augments', 'complicates', 'augments']
['stimulates', 'produces', 'augments', 'same_as']
['stimulates', 'location_of', 'compared_with', 'stimulates']
['stimulates', 'produces', 'interacts_with', 'treats']
['stimulates', 'same_as']
['associated_with', 'diagnoses', 'disrupts', 'occurs_in']
['associated_with', 'diagnoses', 'compared_with', 'treats']
['associated_with', 'produces', 'interacts_with', 'same_as']
['associated_with', 'same_as', 'produces', 'occurs_in']
['associated_with', 'affects', 'interacts_with', 'stimulates']
['associated_with', 'causes', 'diagnoses', 'compared_with']
['associated_with', 'treats']
['associated_with', 'associated_with', 'compared_with', 'treats']
['associated_with', 'stimulates', 'same_as', 'occurs_in']
['associated_with', 'disrupts', 'augments', 'same_as']
['associated_with', 'inhibits', 'diagnoses', 'compared_with']
['associated_with', 'treats', 'treats', 'occurs_in']
['associated_with', 'stimulates']
['associated_with', 'same_as', 'produces', 'inhibits']
['associated_with', 'causes', 'part_of', 'complicates']
['associated_with', 'interacts_with', 'inhibits', 'occurs_in']
['associated_with', 'occurs_in', 'part_of', 'part_of']
['associated_with', 'treats', 'disrupts', 'diagnoses']
['associated_with', 'prevents', 'stimulates', 'interacts_with']
['associated_with', 'causes', 'interacts_with', 'diagnoses']
['associated_with', 'augments', 'produces', 'complicates']
['associated_with', 'occurs_in', 'treats', 'disrupts']
['associated_with', 'associated_with', 'affects', 'interacts_with']
['associated_with', 'augments', 'treats', 'isa']
['associated_with', 'treats', 'interacts_with', 'produces']
['associated_with', 'produces', 'occurs_in', 'disrupts']
['associated_with', 'causes', 'prevents', 'compared_with']
['associated_with', 'prevents', 'isa', 'occurs_in']
['associated_with', 'treats', 'interacts_with', 'associated_with']
['associated_with']
['associated_with', 'treats', 'complicates', 'occurs_in']
['associated_with', 'part_of', 'stimulates', 'augments']
['associated_with', 'interacts_with', 'coexists_with', 'prevents']
['associated_with', 'complicates', 'same_as', 'compared_with']
['associated_with', 'inhibits', 'produces', 'treats']
['associated_with', 'occurs_in', 'stimulates', 'disrupts']
['associated_with', 'interacts_with', 'isa']
['associated_with', 'occurs_in', 'occurs_in', 'complicates']
['associated_with', 'isa', 'compared_with']
['associated_with', 'stimulates', 'stimulates', 'same_as']
['associated_with', 'treats', 'prevents', 'interacts_with']
['associated_with', 'part_of', 'treats', 'occurs_in']
['associated_with', 'augments', 'associated_with', 'compared_with']
['associated_with', 'same_as', 'produces', 'isa']
['associated_with', 'prevents', 'isa', 'augments']
['associated_with', 'occurs_in', 'interacts_with', 'part_of']
['associated_with', 'associated_with', 'augments', 'same_as']
['associated_with', 'augments', 'complicates', 'produces']
['associated_with', 'prevents', 'augments', 'isa']
['associated_with', 'coexists_with', 'augments', 'interacts_with']
['associated_with', 'occurs_in', 'affects', 'interacts_with']
['associated_with', 'treats', 'compared_with', 'location_of']
['associated_with', 'interacts_with', 'treats', 'associated_with']
['associated_with', 'same_as', 'location_of', 'interacts_with']
['associated_with', 'occurs_in', 'stimulates', 'inhibits']
['associated_with', 'occurs_in', 'inhibits', 'location_of']
['associated_with', 'disrupts', 'interacts_with', 'interacts_with']
['associated_with', 'affects', 'location_of', 'part_of']
['associated_with', 'occurs_in', 'disrupts', 'location_of']
['associated_with', 'part_of', 'interacts_with', 'same_as']
['associated_with', 'complicates', 'treats', 'same_as']
['associated_with', 'causes', 'diagnoses', 'produces']
['associated_with', 'occurs_in', 'inhibits', 'interacts_with']
['associated_with', 'diagnoses', 'disrupts', 'augments']
['associated_with', 'occurs_in', 'produces', 'diagnoses']
['associated_with', 'complicates', 'isa', 'stimulates']
['associated_with', 'same_as', 'affects', 'associated_with']
['associated_with', 'compared_with', 'associated_with', 'produces']
['associated_with', 'produces', 'affects', 'causes']
['associated_with', 'occurs_in', 'inhibits', 'produces']
['associated_with', 'produces', 'same_as', 'causes']
['associated_with', 'part_of', 'treats', 'affects']
['associated_with', 'prevents', 'produces', 'treats']
['associated_with', 'complicates', 'causes', 'inhibits']
['associated_with', 'interacts_with', 'compared_with', 'part_of']
['associated_with', 'location_of', 'compared_with', 'interacts_with']
['associated_with', 'treats', 'part_of', 'associated_with']
['associated_with', 'causes', 'same_as', 'treats']
['associated_with', 'affects', 'disrupts', 'isa']
['associated_with', 'same_as', 'affects', 'inhibits']
['associated_with', 'occurs_in', 'prevents', 'occurs_in']
['associated_with', 'stimulates', 'affects', 'causes']
['associated_with', 'produces', 'isa', 'interacts_with']
['associated_with', 'occurs_in', 'diagnoses', 'treats']
['associated_with', 'treats', 'prevents', 'same_as']
['associated_with', 'location_of', 'treats', 'diagnoses']
['associated_with', 'compared_with', 'interacts_with', 'augments']
['associated_with', 'prevents', 'prevents', 'affects']
['associated_with', 'affects', 'produces', 'occurs_in']
['associated_with', 'same_as', 'diagnoses', 'disrupts']
['associated_with', 'inhibits', 'disrupts', 'augments']
['associated_with', 'stimulates', 'occurs_in', 'stimulates']
['associated_with', 'treats', 'stimulates', 'isa']
['associated_with', 'isa', 'isa', 'treats']
['associated_with', 'produces', 'prevents', 'location_of']
['associated_with', 'diagnoses', 'occurs_in', 'produces']
['associated_with', 'treats', 'isa', 'same_as']
['associated_with', 'part_of', 'affects', 'treats']
['associated_with', 'coexists_with', 'produces', 'compared_with']
['treats', 'treats', 'associated_with', 'interacts_with']
['treats', 'location_of', 'treats', 'affects']
['treats', 'produces', 'augments', 'prevents']
['treats', 'same_as', 'produces', 'affects']
['treats', 'compared_with', 'disrupts', 'occurs_in']
['treats', 'isa', 'complicates', 'part_of']
['treats', 'diagnoses', 'isa', 'augments']
['treats', 'treats', 'produces', 'complicates']
['treats', 'interacts_with', 'stimulates', 'diagnoses']
['treats', 'inhibits', 'compared_with', 'isa']
['treats', 'associated_with', 'compared_with', 'stimulates']
['treats', 'inhibits', 'location_of', 'affects']
['treats', 'treats', 'same_as', 'complicates']
['treats', 'same_as', 'associated_with', 'part_of']
['treats', 'interacts_with', 'compared_with', 'produces']
['treats', 'compared_with', 'compared_with', 'inhibits']
['treats', 'compared_with', 'treats', 'causes']
['treats', 'associated_with', 'interacts_with', 'coexists_with']
['treats', 'isa', 'occurs_in', 'inhibits']
['treats', 'compared_with', 'stimulates', 'interacts_with']
['treats', 'complicates', 'same_as']
['treats', 'affects', 'diagnoses', 'associated_with']
['treats', 'interacts_with', 'occurs_in', 'disrupts']
['treats', 'inhibits', 'treats', 'inhibits']
['treats', 'same_as', 'produces', 'occurs_in']
['treats', 'produces', 'diagnoses', 'stimulates']
['treats', 'affects', 'diagnoses', 'complicates']
['treats', 'disrupts', 'stimulates', 'treats']
['treats', 'treats', 'stimulates', 'complicates']
['treats', 'associated_with', 'complicates', 'disrupts']
['treats', 'same_as', 'inhibits', 'same_as']
['treats', 'isa', 'complicates']
['treats', 'prevents', 'associated_with', 'compared_with']
['treats', 'part_of', 'interacts_with']
['treats', 'associated_with', 'location_of', 'location_of']
['treats', 'part_of', 'inhibits', 'treats']
['treats', 'produces', 'part_of', 'complicates']
['treats', 'produces', 'disrupts', 'inhibits']
['treats', 'associated_with', 'associated_with', 'coexists_with']
['treats', 'inhibits', 'affects', 'stimulates']
['treats', 'associated_with', 'occurs_in', 'augments']
['treats', 'associated_with']
['treats', 'diagnoses', 'inhibits', 'diagnoses']
['treats', 'stimulates', 'treats', 'same_as']
['treats', 'interacts_with', 'disrupts', 'affects']
['treats', 'compared_with', 'produces', 'diagnoses']
['treats', 'occurs_in', 'same_as', 'same_as']
['treats', 'produces', 'diagnoses', 'part_of']
['treats', 'interacts_with', 'compared_with', 'isa']
['treats', 'stimulates', 'interacts_with', 'same_as']
['treats', 'inhibits', 'compared_with', 'stimulates']
['treats', 'produces', 'coexists_with', 'compared_with']
['treats', 'occurs_in', 'disrupts', 'diagnoses']
['treats', 'treats', 'compared_with', 'causes']
['treats', 'occurs_in', 'associated_with', 'augments']
['treats', 'same_as', 'augments', 'coexists_with']
['treats', 'occurs_in', 'complicates', 'produces']
['treats', 'interacts_with', 'treats', 'compared_with']
['treats', 'part_of', 'interacts_with', 'coexists_with']
['treats', 'part_of', 'coexists_with', 'treats']
['treats', 'disrupts', 'isa', 'produces']
['treats', 'affects', 'complicates', 'compared_with']
['treats', 'treats', 'diagnoses', 'produces']
['treats', 'isa', 'part_of', 'coexists_with']
['treats', 'diagnoses', 'coexists_with', 'produces']
['treats', 'treats', 'inhibits', 'treats']
['treats', 'affects', 'affects', 'produces']
['treats', 'interacts_with', 'prevents', 'interacts_with']
['treats', 'coexists_with', 'same_as', 'associated_with']
['treats', 'same_as', 'diagnoses', 'treats']
['treats', 'occurs_in', 'complicates', 'compared_with']
['treats', 'augments', 'causes', 'compared_with']
['treats', 'prevents', 'isa', 'inhibits']
['treats', 'location_of', 'diagnoses', 'disrupts']
['treats', 'complicates', 'disrupts', 'produces']
['treats', 'interacts_with', 'stimulates', 'causes']
['treats', 'treats', 'occurs_in', 'inhibits']
['treats', 'compared_with', 'associated_with', 'compared_with']
['treats', 'causes', 'part_of', 'location_of']
['treats', 'augments', 'same_as', 'diagnoses']
['treats', 'interacts_with', 'prevents', 'part_of']
['treats', 'same_as', 'inhibits', 'part_of']
['treats', 'stimulates', 'location_of', 'stimulates']
['treats', 'disrupts', 'diagnoses', 'treats']
['treats', 'produces', 'causes', 'coexists_with']
['treats', 'same_as', 'same_as', 'diagnoses']
['treats', 'occurs_in', 'associated_with', 'diagnoses']
['treats', 'causes', 'same_as', 'inhibits']
['treats', 'causes', 'isa', 'diagnoses']
['treats', 'prevents']
['treats', 'complicates', 'interacts_with', 'augments']
['treats']
['treats', 'diagnoses', 'stimulates', 'inhibits']
['treats', 'occurs_in', 'augments', 'occurs_in']
['treats', 'diagnoses', 'complicates', 'causes']
['treats', 'coexists_with', 'treats', 'isa']
['treats', 'compared_with', 'diagnoses', 'inhibits']
['treats', 'treats', 'same_as', 'stimulates']
['treats', 'location_of', 'produces', 'same_as']
['affects', 'occurs_in', 'part_of', 'treats']
['affects', 'disrupts', 'isa', 'produces']
['affects', 'diagnoses', 'occurs_in', 'inhibits']
['affects', 'prevents', 'augments', 'associated_with']
['affects', 'treats', 'affects', 'occurs_in']
['affects']
['affects', 'associated_with', 'inhibits', 'coexists_with']
['affects', 'causes', 'disrupts', 'affects']
['affects', 'associated_with', 'same_as', 'interacts_with']
['affects', 'treats', 'affects', 'causes']
['affects', 'augments', 'produces', 'prevents']
['affects', 'augments', 'diagnoses', 'same_as']
['affects', 'part_of', 'occurs_in', 'same_as']
['affects', 'causes', 'affects', 'augments']
['affects', 'compared_with', 'inhibits', 'produces']
['affects', 'coexists_with', 'causes']
['affects', 'isa', 'causes', 'part_of']
['affects', 'occurs_in', 'prevents', 'affects']
['affects', 'augments', 'affects', 'diagnoses']
['affects', 'produces', 'causes', 'inhibits']
['affects', 'inhibits']
['affects', 'diagnoses']
['affects', 'interacts_with', 'isa', 'location_of']
['affects', 'same_as', 'compared_with', 'same_as']
['affects', 'diagnoses', 'compared_with', 'treats']
['affects', 'occurs_in', 'affects', 'location_of']
['affects', 'stimulates']
['affects', 'compared_with', 'treats', 'isa']
['affects', 'occurs_in', 'location_of', 'augments']
['affects', 'produces', 'occurs_in', 'causes']
['affects', 'causes', 'diagnoses', 'complicates']
['affects', 'occurs_in', 'occurs_in', 'prevents']
['affects', 'disrupts', 'produces', 'location_of']
['affects', 'diagnoses', 'location_of', 'occurs_in']
['affects', 'prevents', 'associated_with', 'complicates']
['affects', 'stimulates', 'treats', 'prevents']
['affects', 'complicates', 'diagnoses', 'diagnoses']
['affects', 'complicates', 'interacts_with', 'isa']
['affects', 'part_of', 'complicates', 'treats']
['affects', 'inhibits', 'occurs_in', 'isa']
['affects', 'treats', 'same_as', 'stimulates']
['affects', 'stimulates', 'produces', 'produces']
['affects', 'produces', 'affects', 'treats']
['affects', 'produces', 'stimulates', 'produces']
['affects', 'occurs_in', 'prevents', 'same_as']
['affects', 'same_as', 'augments', 'augments']
['affects', 'stimulates', 'diagnoses', 'disrupts']
['affects', 'affects', 'augments', 'inhibits']
['affects', 'occurs_in', 'disrupts', 'diagnoses']
['affects', 'prevents', 'produces', 'isa']
['affects', 'interacts_with', 'causes', 'augments']
['affects', 'isa', 'diagnoses', 'stimulates']
['affects', 'treats', 'augments', 'produces']
['affects', 'augments', 'same_as', 'produces']
['affects', 'interacts_with']
['affects', 'treats', 'prevents', 'produces']
['affects', 'treats', 'augments', 'occurs_in']
['affects', 'complicates', 'coexists_with', 'inhibits']
['affects', 'coexists_with', 'occurs_in', 'same_as']
['affects', 'complicates', 'affects', 'compared_with']
['affects', 'occurs_in', 'associated_with', 'produces']
['affects', 'diagnoses', 'isa', 'stimulates']
['affects', 'complicates', 'occurs_in', 'inhibits']
['affects', 'coexists_with', 'treats', 'prevents']
['affects', 'produces', 'compared_with', 'disrupts']
['affects', 'augments', 'same_as', 'coexists_with']
['affects', 'interacts_with', 'same_as', 'isa']
['affects', 'complicates', 'augments', 'treats']
['affects', 'part_of', 'produces', 'compared_with']
['affects', 'occurs_in', 'inhibits', 'interacts_with']
['affects', 'interacts_with', 'produces', 'inhibits']
['affects', 'produces', 'disrupts', 'location_of']
['affects', 'part_of', 'produces', 'stimulates']
['affects', 'affects', 'augments', 'disrupts']
['affects', 'diagnoses', 'treats', 'isa']
['affects', 'produces', 'location_of', 'diagnoses']
['affects', 'isa', 'produces', 'inhibits']
['affects', 'interacts_with', 'augments', 'augments']
['affects', 'treats', 'associated_with', 'coexists_with']
['affects', 'same_as', 'same_as', 'compared_with']
['affects', 'stimulates', 'treats', 'interacts_with']
['affects', 'part_of', 'prevents', 'complicates']
['affects', 'produces', 'inhibits', 'interacts_with']
['affects', 'disrupts', 'augments', 'interacts_with']
['affects', 'compared_with']
['affects', 'disrupts', 'interacts_with', 'disrupts']
['affects', 'same_as', 'prevents', 'same_as']
['affects', 'causes', 'prevents', 'associated_with']
['affects', 'causes', 'disrupts', 'compared_with']
['affects', 'produces', 'occurs_in', 'occurs_in']
['affects', 'inhibits', 'prevents', 'augments']
['affects', 'location_of', 'augments', 'produces']
['affects', 'same_as', 'interacts_with', 'produces']
['affects', 'prevents', 'location_of', 'stimulates']
['affects', 'augments']
['affects', 'augments', 'produces', 'affects']
['interacts_with', 'same_as', 'compared_with', 'same_as']
['interacts_with', 'affects', 'diagnoses', 'diagnoses']
['interacts_with', 'diagnoses', 'treats', 'treats']
['interacts_with', 'disrupts', 'causes', 'same_as']
['interacts_with', 'same_as', 'coexists_with', 'associated_with']
['interacts_with', 'stimulates', 'complicates', 'affects']
['interacts_with', 'augments', 'disrupts', 'compared_with']
['interacts_with', 'interacts_with', 'causes', 'inhibits']
['interacts_with', 'diagnoses', 'disrupts', 'associated_with']
['interacts_with', 'disrupts', 'disrupts', 'coexists_with']
['interacts_with', 'interacts_with', 'inhibits', 'produces']
['interacts_with', 'causes', 'inhibits', 'isa']
['interacts_with', 'compared_with', 'causes', 'coexists_with']
['interacts_with', 'produces', 'isa', 'produces']
['interacts_with', 'coexists_with', 'affects', 'isa']
['interacts_with', 'isa', 'part_of', 'affects']
['interacts_with', 'interacts_with', 'interacts_with', 'prevents']
['interacts_with', 'compared_with', 'complicates', 'affects']
['interacts_with', 'affects', 'associated_with', 'part_of']
['interacts_with', 'causes', 'treats', 'compared_with']
['interacts_with', 'associated_with', 'inhibits', 'stimulates']
['interacts_with', 'produces', 'associated_with', 'causes']
['interacts_with', 'disrupts', 'associated_with', 'same_as']
['interacts_with', 'interacts_with', 'stimulates', 'prevents']
['interacts_with', 'inhibits', 'associated_with', 'interacts_with']
['interacts_with', 'augments', 'occurs_in', 'occurs_in']
['interacts_with', 'part_of', 'part_of', 'coexists_with']
['interacts_with', 'augments', 'part_of', 'same_as']
['interacts_with', 'interacts_with', 'compared_with']
['interacts_with', 'inhibits', 'same_as', 'treats']
['interacts_with', 'interacts_with', 'treats', 'coexists_with']
['interacts_with', 'occurs_in', 'associated_with', 'interacts_with']
['interacts_with', 'location_of', 'affects', 'augments']
['interacts_with', 'complicates']
['interacts_with', 'occurs_in', 'inhibits', 'stimulates']
['interacts_with', 'augments', 'causes', 'coexists_with']
['interacts_with', 'prevents', 'compared_with', 'occurs_in']
['interacts_with', 'occurs_in', 'complicates', 'disrupts']
['interacts_with', 'stimulates', 'complicates', 'associated_with']
['interacts_with', 'produces', 'diagnoses', 'treats']
['interacts_with', 'associated_with', 'affects', 'treats']
['interacts_with', 'augments', 'treats', 'diagnoses']
['interacts_with', 'part_of', 'occurs_in', 'coexists_with']
['interacts_with', 'prevents', 'occurs_in', 'part_of']
['interacts_with', 'diagnoses', 'occurs_in', 'associated_with']
['interacts_with', 'complicates', 'treats', 'affects']
['interacts_with', 'isa', 'prevents', 'location_of']
['interacts_with', 'affects', 'compared_with', 'associated_with']
['interacts_with', 'isa', 'causes', 'complicates']
['interacts_with', 'same_as', 'prevents', 'inhibits']
['interacts_with', 'same_as', 'compared_with', 'disrupts']
['interacts_with', 'stimulates', 'stimulates', 'part_of']
['interacts_with', 'treats', 'associated_with', 'isa']
['interacts_with', 'disrupts', 'same_as', 'augments']
['interacts_with']
['interacts_with', 'same_as', 'inhibits', 'interacts_with']
['interacts_with', 'compared_with', 'produces', 'associated_with']
['interacts_with', 'produces', 'compared_with', 'produces']
['interacts_with', 'same_as', 'inhibits', 'stimulates']
['interacts_with', 'affects', 'produces', 'treats']
['interacts_with', 'causes', 'compared_with', 'produces']
['interacts_with', 'inhibits']
['interacts_with', 'complicates', 'compared_with', 'causes']
['interacts_with', 'produces', 'diagnoses', 'prevents']
['interacts_with', 'stimulates', 'disrupts']
['interacts_with', 'produces', 'prevents']
['interacts_with', 'isa', 'part_of', 'complicates']
['interacts_with', 'affects', 'location_of', 'interacts_with']
['interacts_with', 'interacts_with', 'occurs_in', 'associated_with']
['interacts_with', 'causes', 'treats', 'treats']
['interacts_with', 'stimulates', 'augments', 'compared_with']
['interacts_with', 'produces', 'prevents', 'part_of']
['interacts_with', 'stimulates', 'complicates', 'isa']
['interacts_with', 'augments', 'location_of', 'complicates']
['interacts_with', 'causes', 'produces', 'disrupts']
['interacts_with', 'occurs_in', 'part_of', 'compared_with']
['interacts_with', 'causes', 'associated_with', 'produces']
['interacts_with', 'treats', 'affects', 'isa']
['interacts_with', 'coexists_with', 'compared_with', 'occurs_in']
['interacts_with', 'occurs_in', 'treats', 'produces']
['interacts_with', 'produces', 'associated_with', 'compared_with']
['interacts_with', 'coexists_with', 'occurs_in', 'interacts_with']
['interacts_with', 'occurs_in', 'augments', 'location_of']
['interacts_with', 'associated_with', 'diagnoses', 'augments']
['interacts_with', 'disrupts', 'interacts_with', 'compared_with']
['interacts_with', 'treats', 'treats', 'associated_with']
['interacts_with', 'treats', 'complicates', 'treats']
['interacts_with', 'diagnoses', 'augments', 'inhibits']
['interacts_with', 'inhibits', 'disrupts', 'interacts_with']
['interacts_with', 'augments', 'coexists_with', 'same_as']
['interacts_with', 'prevents', 'location_of', 'diagnoses']
['interacts_with', 'prevents', 'produces', 'same_as']
['interacts_with', 'disrupts', 'location_of', 'augments']
['interacts_with', 'diagnoses', 'inhibits', 'associated_with']
['interacts_with', 'occurs_in']
['interacts_with', 'stimulates', 'inhibits', 'diagnoses']
['interacts_with', 'interacts_with', 'augments', 'occurs_in']
['interacts_with', 'isa', 'location_of', 'affects']
['coexists_with', 'prevents', 'occurs_in', 'location_of']
['coexists_with', 'prevents', 'stimulates', 'occurs_in']
['coexists_with', 'interacts_with', 'compared_with', 'occurs_in']
['coexists_with', 'part_of', 'interacts_with', 'coexists_with']
['coexists_with', 'interacts_with', 'associated_with', 'affects']
['coexists_with', 'prevents', 'interacts_with', 'prevents']
['coexists_with', 'complicates', 'coexists_with', 'complicates']
['coexists_with', 'occurs_in', 'occurs_in', 'produces']
['coexists_with', 'inhibits', 'causes', 'disrupts']
['coexists_with', 'diagnoses', 'compared_with', 'prevents']
['coexists_with', 'affects', 'causes', 'augments']
['coexists_with']
['coexists_with', 'occurs_in', 'inhibits', 'same_as']
['coexists_with', 'causes', 'disrupts', 'associated_with']
['coexists_with', 'same_as', 'occurs_in', 'treats']
['coexists_with', 'associated_with', 'interacts_with', 'occurs_in']
['coexists_with', 'location_of', 'disrupts', 'associated_with']
['coexists_with', 'interacts_with', 'isa', 'location_of']
['coexists_with', 'causes', 'associated_with', 'interacts_with']
['coexists_with', 'inhibits', 'isa', 'complicates']
['coexists_with', 'produces', 'compared_with', 'produces']
['coexists_with', 'coexists_with', 'treats', 'occurs_in']
['coexists_with', 'causes', 'stimulates', 'disrupts']
['coexists_with', 'treats', 'treats', 'inhibits']
['coexists_with', 'augments', 'diagnoses', 'occurs_in']
['coexists_with', 'causes', 'complicates', 'location_of']
['coexists_with', 'affects', 'treats', 'produces']
['coexists_with', 'occurs_in', 'interacts_with', 'compared_with']
['coexists_with', 'compared_with', 'disrupts', 'prevents']
['coexists_with', 'occurs_in', 'diagnoses', 'same_as']
['coexists_with', 'treats', 'prevents', 'location_of']
['coexists_with', 'disrupts', 'disrupts', 'coexists_with']
['coexists_with', 'prevents', 'stimulates', 'disrupts']
['coexists_with', 'prevents']
['coexists_with', 'inhibits', 'part_of', 'occurs_in']
['coexists_with', 'diagnoses', 'stimulates', 'compared_with']
['coexists_with', 'disrupts', 'stimulates', 'treats']
['coexists_with', 'diagnoses', 'same_as', 'prevents']
['coexists_with', 'inhibits', 'treats', 'diagnoses']
['coexists_with', 'inhibits', 'treats', 'interacts_with']
['coexists_with', 'same_as', 'interacts_with', 'disrupts']
['coexists_with', 'produces', 'interacts_with', 'occurs_in']
['coexists_with', 'disrupts', 'prevents', 'diagnoses']
['coexists_with', 'same_as', 'augments', 'complicates']
['coexists_with', 'produces', 'complicates', 'stimulates']
['coexists_with', 'augments', 'interacts_with', 'causes']
['coexists_with', 'inhibits', 'produces', 'occurs_in']
['coexists_with', 'compared_with', 'produces', 'treats']
['coexists_with', 'interacts_with', 'complicates', 'inhibits']
['coexists_with', 'inhibits', 'part_of', 'compared_with']
['coexists_with', 'compared_with', 'prevents', 'affects']
['coexists_with', 'produces', 'interacts_with', 'compared_with']
['coexists_with', 'occurs_in', 'same_as', 'augments']
['coexists_with', 'coexists_with', 'causes']
['coexists_with', 'complicates', 'interacts_with', 'coexists_with']
['coexists_with', 'part_of', 'produces', 'produces']
['coexists_with', 'coexists_with', 'complicates', 'coexists_with']
['coexists_with', 'produces', 'inhibits', 'causes']
['coexists_with', 'produces', 'affects', 'treats']
['coexists_with', 'causes', 'causes', 'inhibits']
['coexists_with', 'augments', 'same_as', 'coexists_with']
['coexists_with', 'location_of', 'stimulates', 'disrupts']
['coexists_with', 'prevents', 'occurs_in', 'inhibits']
['coexists_with', 'diagnoses', 'treats', 'diagnoses']
['coexists_with', 'interacts_with']
['coexists_with', 'causes', 'coexists_with', 'interacts_with']
['coexists_with', 'isa', 'associated_with', 'stimulates']
['coexists_with', 'compared_with', 'produces', 'inhibits']
['coexists_with', 'augments', 'part_of', 'isa']
['coexists_with', 'augments', 'isa', 'produces']
['coexists_with', 'isa', 'treats', 'complicates']
['coexists_with', 'disrupts', 'produces', 'complicates']
['coexists_with', 'disrupts', 'diagnoses', 'part_of']
['coexists_with', 'causes', 'interacts_with', 'compared_with']
['coexists_with', 'affects', 'part_of']
['coexists_with', 'augments', 'compared_with', 'inhibits']
['coexists_with', 'interacts_with', 'location_of', 'produces']
['coexists_with', 'diagnoses']
['coexists_with', 'produces', 'treats', 'complicates']
['coexists_with', 'augments', 'diagnoses', 'affects']
['coexists_with', 'associated_with', 'produces', 'occurs_in']
['coexists_with', 'isa', 'treats', 'occurs_in']
['coexists_with', 'treats', 'isa', 'occurs_in']
['coexists_with', 'prevents', 'diagnoses', 'isa']
['coexists_with', 'disrupts', 'interacts_with', 'interacts_with']
['coexists_with', 'affects', 'associated_with', 'location_of']
['coexists_with', 'augments', 'same_as', 'augments']
['coexists_with', 'produces', 'diagnoses', 'same_as']
['coexists_with', 'augments', 'stimulates', 'same_as']
['coexists_with', 'treats', 'occurs_in', 'disrupts']
['coexists_with', 'inhibits', 'produces', 'location_of']
['coexists_with', 'part_of', 'interacts_with', 'same_as']
['coexists_with', 'produces', 'same_as', 'coexists_with']
['coexists_with', 'occurs_in', 'inhibits', 'causes']
['coexists_with', 'treats', 'inhibits', 'causes']
['coexists_with', 'complicates', 'causes', 'diagnoses']
['coexists_with', 'augments', 'inhibits', 'diagnoses']
['coexists_with', 'stimulates', 'coexists_with', 'produces']
['coexists_with', 'coexists_with', 'disrupts', 'coexists_with']
['coexists_with', 'complicates', 'isa', 'associated_with']
['isa', 'diagnoses', 'isa', 'same_as']
['isa', 'part_of', 'inhibits', 'interacts_with']
['isa', 'diagnoses', 'stimulates', 'affects']
['isa', 'interacts_with', 'coexists_with', 'augments']
['isa', 'inhibits', 'same_as', 'stimulates']
['isa', 'diagnoses', 'inhibits', 'stimulates']
['isa', 'augments', 'treats', 'compared_with']
['isa', 'causes']
['isa', 'occurs_in', 'same_as', 'causes']
['isa', 'interacts_with', 'diagnoses', 'same_as']
['isa', 'complicates', 'compared_with', 'treats']
['isa', 'occurs_in', 'complicates', 'inhibits']
['isa', 'complicates', 'inhibits', 'produces']
['isa', 'causes', 'coexists_with', 'inhibits']
['isa', 'same_as', 'inhibits', 'affects']
['isa', 'causes', 'produces', 'occurs_in']
